Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tyler Rogers","TOR",2.84154,1.82358,0,3.6306,74,0,0,17.6852,,49.3555,203.574,47.5139,21.35,19.91,4.48143,9.62835,0.731231,2.4029,31.9945,5.83421,1.75573,3.32295,0.81719,0.157164,0.0472966,0.10986756160855293,0.248059,1.15777,0.277509,0.703627,,,3.75033,0.458039,0.472321,712.3900146484375,,,,,,,288.6,5.889795918367348,293,5.979591836734694,,,,,,,,,,,,,,,,,,,"Tyler Rogers","15541",643511
"Tyler Alexander","TEX",3.3686,3.18143,0.806081,4.44135,69,3,0,13.6122,,81.0362,342.406,79.3704,42.89,39.99,12.3982,20.9902,2.06875,2.7752,67.3259,7.47732,2.33121,3.20749,1.37696,0.196626,0.0613021,0.13532361015677452,0.24909,1.23847,0.280316,0.692391,,,4.34226,0.455059,0.0814185,999,,,,,,,364.4,4.498765432098765,367,4.530864197530864,,,,,,,,,,,,,,,,,,,"Tyler Alexander","17735",641302
"Aaron Ashby","MIL",2.47182,1.55374,0,3.39051,64,0,0,13.2476,,43.4537,185.187,36.3543,17.56,16.37,2.91504,20.4322,1.00488,2.28678,45.977,9.52261,4.23186,2.25022,0.603755,0.248273,0.110333,0.13794032484292984,0.223763,1.30683,0.294421,0.744259,,,3.45959,0.449859,0.458707,549.219970703125,,,,,,,265.70000000000005,6.179069767441861,254,5.906976744186046,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Mason Barnett","ATH",2.37479,2.7844,1.35744,4.4766,31,5,0,0.6389,,52.0306,223.984,48.4063,27.75,25.88,7.20258,20.327,0.900843,2.80066,48.332,8.36023,3.51606,2.37773,1.24587,0.215783,0.0907519,0.12503129988908768,0.240999,1.32102,0.283534,0.698781,,,4.41039,0.44708,0.170968,999,,,,,,,204.90000000000003,3.940384615384616,200,3.8461538461538463,,,,,,,,,,,,,,,,,,,"Mason Barnett","31741",686930
"Javier Assad","CHC",3.58504,3.4856,1.33183,4.46218,55,5,0,4.8279,,74.0221,319.355,70.4391,39.27,36.7,8.54143,29.555,1.28016,3.68055,57.9502,7.04589,3.59345,1.96076,1.03851,0.18146,0.092546,0.08891431242227554,0.246188,1.35087,0.28183,0.689764,,,4.41644,0.445895,0.212985,678.9400024414062,,,,,,,288.90000000000003,3.9040540540540545,287,3.8783783783783785,,,,,,,,,,,,,,,,,,,"Javier Assad","21741",665871
"Shawn Armstrong","CLE",2.30601,2.1723,0,4.14039,68,0,0,16.6041,,47.0173,199.125,43.4738,23.15,21.63,5.67574,14.568,0.659793,2.55377,46.6789,8.93522,2.78859,3.20421,1.08644,0.23442,0.07316,0.16125988215208054,0.238863,1.23448,0.291542,0.696502,,,3.81132,0.444909,0.15945,576.6099853515625,,,,,,,270.2,5.748936170212766,265,5.638297872340425,,,,,,,,,,,,,,,,,,,"Shawn Armstrong","12857",542888
"Caleb Thielbar","CHC",2.7513,1.89458,0,3.8491,66,0,0,15.1732,,45.9926,191.753,39.2948,21.12,19.67,5.77439,15.4702,0.827386,1.48153,45.8234,8.9669,3.02728,2.96204,1.12995,0.238971,0.080678,0.1582932323217392,0.224797,1.19074,0.272074,0.720745,,,3.88038,0.441793,0.311091,999,,,,,,,269.20000000000005,5.85217391304348,256,5.565217391304348,,,,,,,,,,,,,,,,,,,"Caleb Thielbar","10078",573204
"Thomas Harrington","PIT",1.84733,2.31307,1.34347,4.55116,15,5,0,0.6574,,35.8524,153.057,36.1359,19.39,18.13,5.0181,9.97833,0.386294,1.4224,29.2749,7.34885,2.50485,2.93385,1.25969,0.191268,0.0651937,0.1260744407773018,0.255096,1.28622,0.289837,0.683678,,,4.27558,0.441178,0.238206,748.6699829101562,,,,,,,140.30000000000004,3.8972222222222235,144,4,,,,,,,,,,,,,,,,,,,"Thomas Harrington","31989",802419
"Porter Hodge","CHC",2.19317,1.39397,0,3.50884,52,0,0,7.5315,,36.8327,155.85,28.5164,15.37,14.36,3.04147,17.4163,1.1952,2.15806,41.113,10.0459,4.25565,2.3606,0.743179,0.263799,0.111751,0.15204867720603943,0.209256,1.24706,0.276538,0.733365,,,3.57052,0.440714,0.445241,724.6099853515625,,,,,,,218.50000000000003,5.905405405405406,203,5.486486486486487,,,,,,,,,,,,,,,,,,,"Porter Hodge","26413",687863
"Ryan Walker","SFG",2.14791,1.7191,0,3.97953,63,0,0,3.891,,41.8844,178.764,39.6357,19.95,18.52,4.13904,14.0333,0.831504,2.5162,41.9671,9.01778,3.01543,2.99055,0.889386,0.234763,0.0785017,0.15626127272844315,0.244341,1.28136,0.30572,0.704322,,,3.60122,0.439918,0.199194,190.8300018310547,,,,,,,206.60000000000002,4.919047619047619,207,4.928571428571429,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Luis Medina","ATH",5.21311,7.56229,4.48539,5.19714,40,16,0,0.6389,,101.617,452.996,103.305,62.66,58.68,14.9033,47.8537,1.26022,6.11548,88.019,7.79563,4.23828,1.83934,1.31995,0.194304,0.105638,0.0886659249663353,0.258892,1.48753,0.298548,0.679223,,,4.90267,0.437654,-0.181379,999,,,,,,,320.50000000000006,3.1421568627450984,333,3.264705882352941,,,,,,,,,,,,,,,,,,,"Luis Medina","21649",665622
"Steven Okert","HOU",2.11335,1.47928,0,4.08981,64,0,0,13.8983,,54.7507,230.715,44.7437,26.64,24.88,8.15766,21.2228,1.16367,3.07575,63.5788,10.4512,3.48863,2.99578,1.34097,0.275573,0.0919873,0.18358609080314636,0.216765,1.20485,0.271653,0.720982,,,4.08102,0.436668,0.177881,999,,,,,,,303.6,5.5200000000000005,283,5.1454545454545455,,,,,,,,,,,,,,,,,,,"Steven Okert","13580",595345
"Justin Wilson",,2.79086,2.9825,0,4.03036,50,0,0,0,,50.4447,214.357,45.4566,24.21,22.59,5.92671,18.7548,1.14425,2.08478,51.4462,9.17869,3.34611,2.74309,1.0574,0.240003,0.0874937,0.1525094360113144,0.234897,1.27291,0.290354,0.71541,,,3.86214,0.43471,0.217663,999,,,,,,,218.2,4.364,211,4.22,,,,,,,,,,,,,,,,,,,"Justin Wilson","4301",458677
"Jedixson Paez","CHW",1.83075,1.44649,0,3.61901,50,0,0,0,,35.1643,142.769,31.9867,15.21,14.14,4.47634,5.77598,0.909094,1.26739,32.5429,8.32909,1.47831,5.63418,1.14568,0.227941,0.0404568,0.18748413026332855,0.235672,1.07389,0.278709,0.716054,,,3.54,0.433989,0.337429,999,,,,,,,171.60000000000002,4.902857142857144,168,4.8,,,,,,,,,,,,,,,,,,,"Jedixson Paez","sa3016264",699151
"Edwin Uceta","TBR",2.65242,2.06514,0,4.1099,70,0,0,11.7169,,50.5414,214.915,42.2321,24.76,23.08,7.46903,20.2975,1.53398,2.94919,62.2769,11.0898,3.61441,3.0682,1.33003,0.289775,0.0944443,0.1953301951289177,0.220339,1.2372,0.285124,0.725321,,,3.97175,0.42918,0.168663,263.94000244140625,,,,,,,285.1000000000001,5.590196078431374,267,5.235294117647059,,,,,,,,,,,,,,,,,,,"Edwin Uceta","20539",670955
"Andrew Nardi","MIA",1.88066,1.42952,0,3.56972,52,0,0,6.6693,,34.7674,145.102,28.5005,14.88,13.79,4.11838,12.794,0.764226,1.44446,41.341,10.7017,3.31189,3.23128,1.0661,0.28491,0.0881725,0.196737602353096,0.217788,1.18773,0.285491,0.743468,,,3.52551,0.427423,0.337389,999,,,,,,,202.4,5.782857142857143,191,5.457142857142857,,,,,,,,,,,,,,,,,,,"Andrew Nardi","25942",677053
"Mason Montgomery","PIT",2.27126,1.53975,0,3.89082,60,0,0,12.1345,,41.6133,177.696,36.5551,19.29,17.99,4.18878,17.1113,1.03838,1.71206,45.8448,9.91517,3.70077,2.67922,0.905937,0.257995,0.096295,0.16170012205839157,0.23009,1.28965,0.297377,0.71914,,,3.59736,0.425361,0.301926,671.1699829101562,,,,,,,248.40000000000003,5.9142857142857155,241,5.738095238095238,,,,,,,,,,,,,,,,,,,"Mason Montgomery","29770",682254
"Caden Dana","LAA",4.36791,6.5062,6.38868,5,16,16,0,0,,86.976,374.894,84.1813,51.47,48.32,16.4419,31.5387,0.280774,4.02413,75.4911,7.81158,3.26353,2.3936,1.70136,0.201366,0.084127,0.11723928153514862,0.24808,1.33048,0.273807,0.693086,,,5.08339,0.424875,0.328621,719.1099853515625,,,,,,,270.6,3.110344827586207,269,3.0919540229885056,,,,,,,,,,,,,,,,,,,"Caden Dana","31508",702674
"Ryan Yarbrough","NYY",3.6051,3.25674,1.34696,4.34001,57,5,0,7.1917,,73.8247,313.252,68.7911,38.18,35.6,10.4614,23.4915,1.34057,4.53835,60.0038,7.31509,2.86386,2.55428,1.27536,0.191551,0.0749923,0.11655888706445694,0.241184,1.25002,0.271607,0.696869,,,4.49078,0.423787,0.308496,651.719970703125,,,,,,,309.20000000000005,4.178378378378379,304,4.108108108108108,,,,,,,,,,,,,,,,,,,"Ryan Yarbrough","16502",642232
"Mitch Bratt","ARI",1.89922,2.21794,1.33881,4.44827,15,5,0,0,,33.6266,142.93,33.964,17.8,16.62,4.50862,8.96512,0.351585,1.0462,28.1864,7.54397,2.39948,3.14401,1.20671,0.197204,0.0627239,0.13448051363229752,0.255524,1.27664,0.293896,0.686268,,,4.09489,0.423633,0.219318,999,,,,,,,127.70000000000002,3.755882352941177,131,3.8529411764705883,,,,,,,,,,,,,,,,,,,"Mitch Bratt","sa3017719",683352
"Jordan Wicks","CHC",2.12574,1.90039,0.779535,4.04899,31,3,0,0.7242,,42.9885,181.633,40.4734,20.77,19.34,4.95629,13.9973,0.783016,1.52272,37.5744,7.86652,2.93046,2.6844,1.03764,0.20687,0.0770639,0.129806287586689,0.24365,1.2671,0.287397,0.709013,,,3.96892,0.422391,0.300282,746.1699829101562,,,,,,,184.7,4.2953488372093025,182,4.232558139534884,,,,,,,,,,,,,,,,,,,"Jordan Wicks","30094",696136
"Ryan Helsley","BAL",2.649,1.64076,0,3.82015,64,0,0,3.9288,,42.925,179.813,36.8217,19.46,18.22,5.22429,14.9151,0.948974,1.62202,44.3728,9.30356,3.12723,2.97502,1.09537,0.246772,0.082948,0.16382408887147903,0.225518,1.20528,0.277954,0.726582,,,3.80564,0.414919,0.355637,65.16999816894531,,,,,,,213.5,4.965116279069767,203,4.72093023255814,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Angel Zerpa","MIL",2.35701,1.47488,0,3.41992,60,0,0,11.8063,,40.7378,169.094,36.0641,16.64,15.48,3.64943,12.2778,0.846881,1.65524,35.1425,7.76385,2.71247,2.86228,0.806249,0.207828,0.0726095,0.13521899282932281,0.232431,1.18666,0.278552,0.733285,,,3.60047,0.413452,0.454203,731.3900146484375,,,,,,,236.60000000000005,5.770731707317075,229,5.585365853658536,,,,,,,,,,,,,,,,,,,"Angel Zerpa","22717",672582
"Camilo Doval","NYY",2.48907,1.53847,0,3.63026,64,0,0,13.7604,,42.716,181.475,35.2815,18.4,17.23,3.47291,19.2121,1.07765,2.62193,44.8685,9.45353,4.04787,2.33544,0.731722,0.247244,0.105866,0.14137766510248184,0.221006,1.27572,0.285794,0.727231,,,3.62471,0.411495,0.458707,510.05999755859375,,,,,,,270.3,6.286046511627907,256,5.953488372093023,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Trevor Megill","MIL",2.44196,1.81216,0,4.1092,66,0,0,10.7699,,44.8116,190.401,39.9926,22.06,20.46,6.21243,15.9709,1.15815,1.97129,53.3304,10.7109,3.2076,3.33923,1.24771,0.280095,0.0838803,0.19621489942073822,0.231896,1.24886,0.299162,0.71729,,,3.75835,0.410314,0.154844,117.66999816894531,,,,,,,251.2,5.582222222222222,243,5.4,,,,,,,,,,,,,,,,,,,"Trevor Megill","17722",656730
"Wikelman González","CHW",2.26812,1.87326,0,3.78907,62,0,0,12.0367,,42.9445,184.569,33.3801,19.31,18.08,3.88387,22.6404,1.20844,2.71349,46.8823,9.82525,4.74481,2.07074,0.813952,0.25401,0.122667,0.13134365528821945,0.209655,1.30448,0.271984,0.725746,,,3.89862,0.407453,0.355663,999,,,,,,,247.2,5.748837209302326,227,5.27906976744186,,,,,,,,,,,,,,,,,,,"Wikelman Gonzalez","26641",682790
"Ryan Brasier",,2.9987,3.25794,0,4.20041,54,0,0,0,,54.4447,230.003,52.148,27.28,25.41,6.72493,15.2499,1.02651,2.21517,47.301,7.81911,2.52089,3.10173,1.11167,0.205654,0.066303,0.1393510401248932,0.245359,1.23792,0.28656,0.691891,,,3.96565,0.404586,0.124379,999,,,,,,,221.3,4.098148148148148,222,4.111111111111111,,,,,,,,,,,,,,,,,,,"Ryan Brasier","5615",518489
"JoJo Romero","STL",2.37209,1.77832,0,3.7606,64,0,0,9.2003,,46.1416,195.687,42.4465,20.68,19.28,3.9477,16.7242,0.98006,2.07996,40.8232,7.96264,3.26209,2.44097,0.770005,0.208615,0.0854641,0.12315083295106888,0.239969,1.28237,0.29141,0.717522,,,3.70049,0.403618,0.311107,466.94000244140625,,,,,,,243.00000000000006,5.282608695652175,239,5.195652173913044,,,,,,,,,,,,,,,,,,,"JoJo Romero","19574",668941
"Austin Peterson","CLE",1.6089,1.95105,0.793506,4.24403,25,3,0,0,,35.6901,150.02,34.8512,18.05,16.83,4.85708,8.67132,0.583751,1.41303,30.5461,7.70284,2.18665,3.52266,1.22481,0.203614,0.057801,0.1458124741911888,0.249051,1.21945,0.286935,0.693646,,,4.04023,0.402766,0.228866,999,,,,,,,145.90000000000003,4.052777777777779,147,4.083333333333333,,,,,,,,,,,,,,,,,,,"Austin Peterson","sa3020868",804926
"Jason Adam","SDP",1.86328,1.25504,0,3.42963,46,0,0,0.6601,,33.3272,136.553,25.5168,13.59,12.7,3.53953,11.0944,0.777473,2.05235,34.5554,9.33168,2.99604,3.11467,0.955848,0.253054,0.081246,0.1718083918094635,0.20677,1.09854,0.257612,0.727233,,,3.62553,0.400198,0.332909,681.9400024414062,,,,,,,162.40000000000006,4.921212121212123,148,4.484848484848484,,,,,,,,,,,,,,,,,,,"Jason Adam","11861",592094
"Cade Povich","BAL",2.21289,2.1929,1.31203,4.3016,19,5,0,0.665,,38.3508,163.906,35.5833,19.63,18.33,5.39652,14.3046,0.673092,1.37067,37.2563,8.74315,3.35694,2.6045,1.26643,0.227304,0.0872735,0.1400301530957222,0.240054,1.30083,0.28592,0.714763,,,4.2477,0.397911,0.229161,469.2799987792969,,,,,,,159.1,4.186842105263158,158,4.157894736842105,,,,,,,,,,,,,,,,,,,"Cade Povich","30055",700249
"Scott Barlow",,3.48136,3.7273,0,4.10952,62,0,0,0,,62,266.768,51.7489,30.24,28.31,6.70134,29.9107,1.51395,3.8987,66.3459,9.63086,4.34187,2.21814,0.972776,0.248703,0.112122,0.1365804299712181,0.222138,1.31709,0.281704,0.711417,,,4.036,0.395854,0.245272,999,,,,,,,267.49999999999994,4.314516129032257,249,4.016129032258065,,,,,,,,,,,,,,,,,,,"Scott Barlow","14993",605130
"Blake Treinen","LAD",2.37731,1.33443,0,3.96073,58,0,0,14.2481,,39.7881,167.561,35.3583,18.79,17.51,4.47778,13.5879,0.839333,1.94158,41.1653,9.3115,3.07356,3.02955,1.01287,0.245674,0.0810926,0.1645813286304474,0.232573,1.23017,0.290263,0.706609,,,3.69986,0.395689,0.194599,749.0599975585938,,,,,,,245.8,6.1450000000000005,238,5.95,,,,,,,,,,,,,,,,,,,"Blake Treinen","12572",595014
"Eduard Bazardo","SEA",2.53524,1.90407,0,3.93948,68,0,0,14.0191,,44.7318,187.322,38.3649,20.97,19.58,5.67906,15.2513,0.911987,1.99731,46.5932,9.3745,3.06854,3.05504,1.14262,0.248733,0.0814172,0.16731565445661545,0.225578,1.19861,0.277466,0.714898,,,3.85916,0.395427,0.257404,744.6099853515625,,,,,,,259.4,5.764444444444444,246,5.466666666666667,,,,,,,,,,,,,,,,,,,"Eduard Bazardo","20997",660825
"Keider Montero","DET",4.05521,5.2018,2.75447,4.86586,44,10,0,0.6108,,81.7348,355.649,82.9011,47.32,44.19,12.8691,29.3582,1.09932,4.05546,66.3183,7.30246,3.2327,2.25894,1.41705,0.186471,0.0825483,0.10392317920923233,0.257269,1.37346,0.288141,0.689065,,,4.78563,0.389397,0.0691501,737.1099853515625,,,,,,,268.1000000000001,3.269512195121952,278,3.3902439024390243,,,,,,,,,,,,,,,,,,,"Keider Montero","22630",672456
"McCade Brown","COL",4.21023,9.17447,5.71541,5.91046,21,21,0,0,,95.886,429.048,111.412,67.22,62.97,17.8068,33.0277,0.332169,4.65081,76.8287,7.21125,3.10003,2.32619,1.67138,0.179068,0.0769791,0.10208859294652939,0.284671,1.50637,0.31545,0.646135,,,5.1257,0.386012,-0.638794,999,,,,,,,240.4000000000001,2.5041666666666678,286,2.9791666666666665,,,,,,,,,,,,,,,,,,,"McCade Brown","30004",685326
"Joey Wentz","ATL",2.82029,2.93506,1.37607,4.81166,39,5,0,0.6599,,57.2173,249.7,56.5282,32.84,30.59,8.03053,23.4762,0.971817,1.91698,54.0927,8.50851,3.69269,2.30415,1.26316,0.216631,0.0940178,0.12261307239532471,0.252013,1.39826,0.29903,0.685911,,,4.40033,0.385779,-0.0837265,735.219970703125,,,,,,,212.2,3.7228070175438592,218,3.824561403508772,,,,,,,,,,,,,,,,,,,"Joey Wentz","19962",666214
"Gordon Graceffo","STL",2.18593,1.77599,0,4.1403,60,0,0,12.6761,,43.2578,184.467,41.5021,21.29,19.9,4.39244,13.9035,1.09551,1.72719,36.1913,7.52978,2.8927,2.60303,0.91387,0.196194,0.0753714,0.12082281708717346,0.245813,1.28082,0.289349,0.692616,,,3.8659,0.384131,0.150241,999,,,,,,,235.8,5.4837209302325585,239,5.558139534883721,,,,,,,,,,,,,,,,,,,"Gordon Graceffo","29519",700669
"Travis Adams","MIN",2.63472,2.40815,0.54903,4.53044,58,2,0,10.0801,,66.828,288.858,65.6884,36.13,33.64,8.45012,23.8911,1.60505,2.92793,57.4064,7.73116,3.21751,2.40284,1.13801,0.198736,0.0827089,0.11602696776390076,0.250682,1.34045,0.291761,0.687459,,,4.26484,0.383846,0.000822512,999,,,,,,,298.79999999999995,4.459701492537313,304,4.537313432835821,,,,,,,,,,,,,,,,,,,"Travis Adams","30180",701519
"Gregory Soto","PIT",2.28847,1.61365,0,3.96957,61,0,0,13.795,,42.3068,183.094,38.5137,20.02,18.66,3.5074,18.462,0.80786,2.73347,42.231,8.98386,3.92745,2.28745,0.746135,0.230652,0.100833,0.12981826066970825,0.237887,1.34672,0.301362,0.709795,,,3.71946,0.381789,0.199199,614.8300170898438,,,,,,,237.20000000000002,5.647619047619048,235,5.595238095238095,,,,,,,,,,,,,,,,,,,"Gregory Soto","19677",642397
"Tyler Holton","DET",2.81773,1.79897,0,3.55067,72,0,0,13.961,,49.6047,203.36,43.5099,21.09,19.57,5.80875,12.2308,0.894608,1.75019,39.6143,7.18741,2.2191,3.23889,1.05391,0.194799,0.0601439,0.13465549796819687,0.229751,1.1237,0.261894,0.727827,,,3.90579,0.381397,0.526241,732.5599975585938,,,,,,,275.79999999999995,5.515999999999999,266,5.32,,,,,,,,,,,,,,,,,,,"Tyler Holton","26231",663947
"Mitchell Parker","WSN",2.9203,4.17496,1.66246,4.74532,52,6,0,0.6602,,73.74,322.875,76.0607,41.61,38.88,9.25848,28.339,1.43832,2.20764,54.5584,6.65888,3.45879,1.92521,1.13,0.168977,0.087771,0.08120624721050262,0.26019,1.41578,0.292337,0.686693,,,4.53035,0.380023,-0.0454549,750.719970703125,,,,,,,263.30000000000007,3.558108108108109,277,3.7432432432432434,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Kevin Ginkel","ARI",2.16952,1.71504,0,4.10099,60,0,0,14.7285,,40.6219,172.821,38.0828,19.84,18.51,4.30517,13.5468,0.803191,1.94778,39.1669,8.67764,3.00138,2.89122,0.953833,0.226633,0.0783867,0.14824650436639786,0.242063,1.27098,0.296675,0.697104,,,3.72884,0.378513,0.145634,674.280029296875,,,,,,,245.40000000000003,5.9853658536585375,243,5.926829268292683,,,,,,,,,,,,,,,,,,,"Kevin Ginkel","19876",656464
