Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Dylan Beavers","BAL",99,427,368,89,59,17,2,12,49,47,52,0,99,3,3,1,,11,4,0.243034,0.1219,0.230786,0.528195,0.339175,0.398553,0.325278,0.737728,0.155519,4.85594,0.296375,-0.0388759,0.0753926,54.6908,4.23746,110.06,0.0365167,-0.204412,5.099395275115967,-4.479411542415619,1.56708,295.3299865722656,,,,,,,478.6,4.834343434,478.6,4.834343434,,,,,,,,,,,,,,,,,,,"Dylan Beavers","31695",687637
"Pedro Pagés","STL",89,352,320,74,49,13,1,10,36,38,25,1,89,3,3,2,,1,0,0.230331,0.0701,0.253551,0.276473,0.289683,0.372539,0.289144,0.662222,0.142207,2.79733,0.284581,-0.486235,-0.426447,34.7578,-6.83369,85.8058,-0.912682,-0.496581,-6.834415137767792,6.378419458866119,1.56586,557.5999755859375,,,,,,,317.7,3.569662921,317.7,3.569662921,,,,,,,,,,,,,,,,,,,"Pedro Pages","25782",686780
"Sal Stewart","CIN",113,490,439,120,76,25,1,18,60,64,42,0,94,4,4,1,,7,2,0.272051,0.0847001,0.191175,0.443051,0.338225,0.453285,0.342602,0.79151,0.181234,3.65174,0.306763,0.0330094,-0.317497,69.6521,11.7548,115.398,-0.284488,-0.071605,8.65820661187172,-9.721604637801647,1.55914,211.39999389648438,,,,,,,626.1,5.540707964,626.1,5.540707964,,,,,,,,,,,,,,,,,,,"Sal Stewart","31505",701398
"Kerry Carpenter","DET",115,497,454,115,68,19,4,24,63,71,33,1,118,6,4,1,,2,1,0.253666,0.0655001,0.237621,0.27565,0.310522,0.472965,0.33436,0.783488,0.219299,4.19277,0.288976,-0.218762,-0.582472,67.3213,8.59691,114.621,-0.801233,-0.328998,7.763445675373077,-9.653998136520386,1.55672,223.1999969482422,,,,,,,611.5,5.317391304,611.5,5.317391304,,,,,,,,,,,,,,,,,,,"Kerry Carpenter","25961",681481
"Luis Arraez",,141,609,566,173,134,29,3,7,74,57,32,2,28,5,4,3,,9,3,0.305482,0.0520001,0.0455319,1.14206,0.345321,0.404147,0.326728,0.749469,0.0986651,4.6439,0.30993,0.460776,-0.541696,78.7184,6.76036,109.153,-0.0809199,0.0268624,6.507179565727711,-12.098137591034174,1.53676,288.07000732421875,,,,,,,689.5,4.890070921,689.5,4.890070921,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Ryan McMahon","NYY",118,511,445,94,58,18,1,18,56,57,58,2,164,3,4,1,,4,1,0.212133,0.1128,0.320056,0.352438,0.304437,0.374611,0.298917,0.679048,0.162478,3.21555,0.28697,0.121432,-0.618437,54.5128,-5.86581,91.5845,-0.497005,1.1536,-5.565425544977188,2.978602886199951,1.53479,394.92999267578125,,,,,,,496.3,4.205932203,496.3,4.205932203,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"Bryan Reynolds","PIT",152,658,588,149,96,30,2,21,77,79,57,1,160,7,5,1,,6,2,0.254091,0.0864,0.243919,0.354216,0.325009,0.421936,0.324658,0.746945,0.167845,3.99107,0.311667,-0.0334779,-0.645878,83.9464,6.19861,106.103,-0.679356,-1.83205,4.07996141910553,-10.98205029964447,1.53364,206.1999969482422,,,,,,,740,4.868421052,740,4.868421052,,,,,,,,,,,,,,,,,,,"Bryan Reynolds","19326",668804
"Agustín Ramírez","MIA",128,536,486,121,72,27,1,21,65,72,40,2,103,6,4,1,,13,4,0.249701,0.0744,0.191582,0.388346,0.312177,0.441044,0.324317,0.753222,0.191344,4.56343,0.274003,-0.57358,0.187147,68.259,4.90279,106.412,-0.386433,-1.50981,3.688244789838791,-6.934809565544128,1.51968,77.4000015258789,,,,,,,624.5,4.87890625,624.5,4.87890625,,,,,,,,,,,,,,,,,,,"Agustin Ramirez","26546",682663
"Parker Meadows","DET",122,525,466,106,68,19,6,13,59,53,50,1,132,3,4,2,,14,4,0.228132,0.0946999,0.250985,0.377313,0.304532,0.378728,0.299559,0.683261,0.150597,6.29805,0.28683,0.533789,0.568955,56.2801,-5.75267,90.6481,1.10274,-0.549134,-4.68397843837738,1.3258660435676575,1.50517,390.3999938964844,,,,,,,513.5,4.209016393,513.5,4.209016393,,,,,,,,,,,,,,,,,,,"Parker Meadows","23800",678009
"Christian Walker","HOU",146,630,562,129,75,24,1,29,74,84,54,2,165,9,4,1,,4,1,0.229761,0.0850001,0.262086,0.324322,0.304595,0.430082,0.317401,0.734677,0.200321,3.2,0.269425,-0.828618,-0.638822,76.6621,2.22275,103.765,-1.46744,2.92771,1.327857255935669,-8.322293758392334,1.50288,192.3300018310547,,,,,,,702.1,4.808904109,702.1,4.808904109,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Jonathan India","KCR",126,546,473,117,78,26,1,12,62,52,56,0,104,11,4,2,,6,2,0.247482,0.1033,0.190279,0.542888,0.338979,0.382574,0.320471,0.721553,0.135092,3.77532,0.29166,0.426892,-0.516313,67.8014,3.28728,102.287,-0.0894214,-1.10381,1.3824936896562576,-5.553808927536011,1.49592,400.79998779296875,,,,,,,582.9,4.626190476,582.9,4.626190476,,,,,,,,,,,,,,,,,,,"Jonathan India","21523",663697
"Ramón Laureano","SDP",126,546,494,120,73,24,2,21,64,71,39,1,148,9,4,1,,8,3,0.243041,0.0709999,0.270488,0.262488,0.307324,0.425796,0.317473,0.733119,0.182754,4.5979,0.301858,-0.654382,-0.309008,66.4727,1.95857,106.803,-0.96339,-0.849909,3.43910950422287,-6.999908149242401,1.49425,225,,,,,,,607.2,4.819047619,607.2,4.819047619,,,,,,,,,,,,,,,,,,,"Ramon Laureano","17128",657656
"Jesús Sánchez","HOU",99,427,383,96,59,18,2,16,52,54,37,1,103,3,3,1,,9,3,0.250394,0.086,0.241393,0.356266,0.318528,0.437555,0.326523,0.756083,0.187161,5.18408,0.298774,-0.0855631,0.0981816,55.1225,4.66912,110.049,0.0126185,-0.637933,5.069799862802029,-5.212932467460632,1.48901,319.4700012207031,,,,,,,497.3,5.023232323,497.3,5.023232323,,,,,,,,,,,,,,,,,,,"Jesus Sanchez","19913",660821
"Brenton Doyle","COL",138,595,547,134,87,25,3,19,67,69,38,0,158,4,4,1,,20,5,0.245029,0.0643999,0.265571,0.242496,0.296452,0.407601,0.305039,0.704053,0.162572,5.51456,0.306263,0.38387,0.999365,66.4314,-3.87241,80.8938,1.38323,4.536,-12.090426206588745,6.660999774932861,1.46986,160.6699981689453,,,,,,,621.6,4.504347826,621.6,4.504347826,,,,,,,,,,,,,,,,,,,"Brenton Doyle","25479",686668
"Spencer Torkelson","DET",151,651,566,129,73,29,1,27,77,82,71,4,171,7,5,1,,2,1,0.228481,0.1098,0.262212,0.418745,0.320084,0.425327,0.322701,0.745411,0.196846,2.7727,0.274394,0.114579,-0.847658,82.0192,5.09855,106.59,-0.73308,-0.492054,4.3232439160346985,-12.367053538560867,1.46947,191.1999969482422,,,,,,,735,4.867549668,735,4.867549668,,,,,,,,,,,,,,,,,,,"Spencer Torkelson","27465",679529
"Vaughn Grissom","LAA",109,469,421,105,74,21,1,10,46,47,37,0,94,6,3,1,,7,2,0.249597,0.0796001,0.199656,0.398687,0.316767,0.373109,0.304367,0.689876,0.123512,3.79967,0.296849,0.255793,-0.234601,52.1078,-3.30816,93.0329,0.0211919,0.551196,-3.830015577375889,1.9261964559555054,1.45677,621.2000122070312,,,,,,,464.3,4.259633027,464.3,4.259633027,,,,,,,,,,,,,,,,,,,"Vaughn Grissom","26031",687093
"Harrison Bader",,122,525,478,117,79,22,1,15,58,58,34,1,127,8,4,2,,15,5,0.245473,0.064,0.241152,0.265393,0.303517,0.390887,0.303089,0.694404,0.145414,4.74658,0.300839,-0.014644,0.273001,57.7847,-4.24813,92.9144,0.258357,-1.27853,-4.1382754147052765,0.5964676141738892,1.45554,314.1300048828125,,,,,,,528.2,4.329508196,528.2,4.329508196,,,,,,,,,,,,,,,,,,,"Harrison Bader","18030",664056
"Josh Bell","MIN",133,574,504,127,82,23,1,21,69,74,60,1,109,5,4,1,,2,1,0.252132,0.104,0.189894,0.547675,0.334896,0.430032,0.332948,0.764929,0.1779,2.78948,0.279723,-1.3217,-0.872006,77.0934,9.27084,113.141,-2.19371,-1.0019,6.696792364120483,-12.301903009414673,1.44783,442.1300048828125,,,,,,,673,5.060150375,673,5.060150375,,,,,,,,,,,,,,,,,,,"Josh Bell","13145",605137
"Justin Crawford","PHI",99,427,387,103,76,19,2,6,49,42,32,0,89,3,3,2,,21,5,0.266331,0.0761001,0.208344,0.365262,0.324838,0.375618,0.308349,0.700456,0.109287,5.92613,0.327717,-0.0297875,1.41121,48.822,-1.63138,95.2039,1.38143,0,-1.0457879304885864,0.925000011920929,1.44113,999,,,,,,,443.6,4.48080808,443.6,4.48080808,,,,,,,,,,,,,,,,,,,"Justin Crawford","sa3020240",702222
"Jose Trevino","CIN",70,275,253,63,43,12,0,8,29,31,16,0,43,2,2,1,,2,0,0.249964,0.0595001,0.154451,0.385236,0.298918,0.391305,0.300626,0.690224,0.141341,2.89225,0.271157,-0.227879,-0.304534,29.7399,-2.77706,86.6437,-0.532413,-0.86785,-4.88883113861084,4.507149696350098,1.43855,726.1300048828125,,,,,,,267.6,3.822857142,267.6,3.822857142,,,,,,,,,,,,,,,,,,,"Jose Trevino","16725",624431
"Davis Schneider","TOR",92,399,340,75,44,15,1,14,48,44,51,0,113,4,3,1,,5,1,0.219548,0.1275,0.282734,0.450953,0.326455,0.395918,0.319068,0.722372,0.176369,4.07265,0.280633,-0.219286,-0.262302,49.0927,1.94774,104.941,-0.481588,-1.0157,1.842085838317871,-1.590696394443512,1.43077,568.8699951171875,,,,,,,432.5,4.701086956,432.5,4.701086956,,,,,,,,,,,,,,,,,,,"Davis Schneider","23565",676914
"Ryan O'Hearn",,120,518,462,123,83,22,2,16,60,63,47,3,98,5,4,1,,3,1,0.266034,0.0900001,0.189864,0.474025,0.337666,0.423692,0.330645,0.761358,0.157659,3.34894,0.304789,-0.665282,-0.67657,68.6034,7.3977,111.844,-1.34185,-0.019696,5.909326791763306,-9.71969585865736,1.40383,299.92999267578125,,,,,,,611.3,5.094166666,611.3,5.094166666,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
"Romy Gonzalez","BOS",92,399,369,100,65,20,3,12,47,48,22,1,97,4,3,1,,10,3,0.271665,0.0558999,0.244106,0.228998,0.317141,0.438687,0.325399,0.755828,0.167022,5.36028,0.33597,-0.325067,0.0788268,51.1438,3.9989,104.503,-0.24624,-0.510986,1.87142676115036,-1.9359862804412842,1.39845,427.6700134277344,,,,,,,467.5,5.081521739,467.5,5.081521739,,,,,,,,,,,,,,,,,,,"Romy Gonzalez","21562",663853
"Jake Meyers","HOU",83,357,321,81,56,15,2,8,39,38,28,0,75,4,3,1,,10,3,0.252993,0.0790001,0.20972,0.376694,0.319348,0.385215,0.309656,0.704563,0.132223,5.09844,0.304126,0.189416,0.155295,41.197,-0.985323,98.4293,0.344711,0.289216,-0.3161701560020447,1.5642158091068268,1.38484,451.8699951171875,,,,,,,369.3,4.44939759,369.3,4.44939759,,,,,,,,,,,,,,,,,,,"Jake Meyers","20308",676694
"Victor Scott II","STL",130,560,501,114,82,21,2,9,60,49,45,0,123,8,4,3,,35,7,0.22683,0.0799,0.218976,0.364879,0.298053,0.32785,0.279574,0.625903,0.101021,6.19553,0.280609,0.36447,3.10675,50.9454,-15.2229,79.2501,3.47122,3.1335,-10.30084228515625,5.133498907089233,1.37753,344.7300109863281,,,,,,,500.2,3.847692307,500.2,3.847692307,,,,,,,,,,,,,,,,,,,"Victor Scott II","31349",687363
"Marcell Ozuna",,126,546,472,114,69,20,1,24,68,73,66,2,136,3,4,1,,1,0,0.241181,0.121,0.249765,0.484455,0.335904,0.439609,0.336741,0.775513,0.198428,2.03042,0.283789,-1.01706,-0.857259,75.014,10.4999,116.031,-1.87431,0,8.471145868301392,-13.649999618530273,1.36077,333.6700134277344,,,,,,,664.6,5.274603174,664.6,5.274603174,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"Cedric Mullins","TBR",105,455,407,94,59,19,1,14,51,50,40,0,103,4,3,1,,19,5,0.231671,0.0888999,0.227193,0.391296,0.304737,0.391644,0.304932,0.696381,0.159973,5.39557,0.273309,-0.407184,1.0702,50.761,-3.00075,93.7179,0.663014,-1.01689,-2.7058793902397156,0.30811071395874023,1.35693,311.92999267578125,,,,,,,465.9,4.437142857,465.9,4.437142857,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"Joc Pederson","TEX",100,434,374,90,54,15,1,19,55,59,49,1,100,8,3,0,,3,1,0.239685,0.1121,0.230907,0.485477,0.337834,0.441404,0.338781,0.779238,0.201719,3.58593,0.273349,-0.385539,-0.577317,60.3455,9.06509,119.323,-0.962856,-0.000758338,8.92125517129898,-10.750758338195737,1.34112,555,,,,,,,531.7,5.317,531.7,5.317,,,,,,,,,,,,,,,,,,,"Joc Pederson","11899",592626
"Rafael Marchán","PHI",97,384,341,81,55,16,1,8,40,39,33,0,66,5,3,2,,2,1,0.235919,0.0871,0.172227,0.505726,0.310134,0.362029,0.297509,0.672163,0.12611,3.36769,0.267996,-0.312851,-0.483573,40.5256,-4.84692,87.7777,-0.796424,0.507429,-6.359041452407837,8.007429003715515,1.33709,747,,,,,,,354.9,3.658762886,354.9,3.658762886,,,,,,,,,,,,,,,,,,,"Rafael Marchan","21646",665561
"Carson Benge","NYM",100,434,383,91,61,18,2,10,50,44,41,1,96,5,3,2,,9,2,0.23634,0.0938,0.22211,0.422313,0.31496,0.372115,0.302406,0.687075,0.135775,5.10688,0.287654,0,0.288285,47.5281,-3.75235,96.0441,0.288285,0,-1.7465513050556183,0.3500000238418579,1.33443,999,,,,,,,433.7,4.337,433.7,4.337,,,,,,,,,,,,,,,,,,,"Carson Benge","sa3025452",701807
"Luis Torrens","NYM",58,230,210,50,33,10,1,7,25,26,16,0,52,2,2,1,,2,0,0.239005,0.0673001,0.223739,0.300798,0.296296,0.386701,0.298104,0.682997,0.147696,3.65225,0.284235,-0.0848129,-0.219126,24.4268,-2.79676,93.0972,-0.303939,1.82348,-2.18891179561615,6.323476433753967,1.32982,699.3300170898438,,,,,,,228.3,3.936206896,228.3,3.936206896,,,,,,,,,,,,,,,,,,,"Luis Torrens","15905",620443
"Noelvi Marte","CIN",133,574,525,134,87,26,2,20,72,68,38,1,126,6,4,2,,16,5,0.256243,0.0655,0.2189,0.299223,0.310798,0.427949,0.319398,0.738747,0.171706,5.3877,0.298735,0.233811,0.2485,70.7784,2.95586,99.5027,0.482311,0.0731433,0.14402097463607788,-6.276856608688831,1.32641,137.3300018310547,,,,,,,648.6,4.876691729,648.6,4.876691729,,,,,,,,,,,,,,,,,,,"Noelvi Marte","26517",682622
"Kevin McGonigle","DET",55,238,208,53,34,12,1,6,28,26,26,0,36,2,2,1,,4,1,0.25546,0.1078,0.150405,0.716733,0.340123,0.410075,0.329264,0.750198,0.154615,4.66024,0.280544,-0.0375295,-0.0809499,31.2536,3.13208,111.111,-0.118479,0,2.998168870806694,1.75,1.3239,999,,,,,,,274.5,4.99090909,274.5,4.99090909,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","sa3022895",805808
"Connor Norby","MIA",117,504,456,110,71,23,1,15,56,55,37,0,137,5,4,2,,10,3,0.241005,0.0744001,0.271645,0.273888,0.302779,0.395599,0.304679,0.698378,0.154594,4.57137,0.308182,-0.353485,0.0454125,56.124,-3.42752,92.959,-0.308073,-1.02981,-4.513982713222504,0.5201923847198486,1.30698,342.07000732421875,,,,,,,510,4.358974358,510,4.358974358,,,,,,,,,,,,,,,,,,,"Connor Norby","29592",681393
"Luis Campusano","SDP",94,393,348,86,57,15,1,13,45,46,37,0,78,3,3,1,,1,0,0.24718,0.0939999,0.197932,0.47491,0.322415,0.407452,0.319401,0.729867,0.160273,2.79035,0.280565,0.140122,-0.531146,48.4361,2.02374,108.124,-0.391024,-0.557646,3.3909114599227905,-3.0576456785202026,1.27782,701.3300170898438,,,,,,,426.9,4.541489361,426.9,4.541489361,,,,,,,,,,,,,,,,,,,"Luis Campusano","22217",669134
"Chandler Simpson","TBR",102,441,408,117,96,16,2,2,51,37,26,0,49,2,3,2,,42,10,0.286144,0.0588999,0.110298,0.534009,0.329183,0.355687,0.302462,0.68487,0.0695432,6.74895,0.317581,0.620934,3.56051,48.3145,-3.79302,92.016,4.18144,0.958486,0.03160572052001953,-2.8665143251419067,1.2629,156.27000427246094,,,,,,,459.6,4.505882352,459.6,4.505882352,,,,,,,,,,,,,,,,,,,"Chandler Simpson","31912",802415
"Anthony Santander","TOR",141,609,541,125,72,24,1,28,73,80,58,2,138,5,4,1,,2,1,0.230643,0.0946999,0.226713,0.417709,0.308995,0.434728,0.321126,0.743724,0.204085,2.83399,0.255292,-0.884448,-0.742048,75.9485,3.99046,106.359,-1.6265,-0.996035,2.937764286994934,-11.62103545665741,1.25614,255.6699981689453,,,,,,,687.5,4.875886524,687.5,4.875886524,,,,,,,,,,,,,,,,,,,"Anthony Santander","14551",623993
"Kyle Karros","COL",110,476,424,112,76,24,2,10,49,49,42,1,107,5,3,1,,4,1,0.263697,0.0882001,0.224509,0.392858,0.335083,0.396993,0.32067,0.732076,0.133296,3.77745,0.32891,-0.11387,-0.528868,59.1859,2.94283,91.6014,-0.642738,0.106524,-5.380902707576752,1.8065235540270805,1.25458,563.2000122070312,,,,,,,524,4.763636363,524,4.763636363,,,,,,,,,,,,,,,,,,,"Kyle Karros","33252",691720
"Kyle Isbel","KCR",113,490,448,111,76,22,5,9,54,50,31,0,97,4,4,2,,10,3,0.248601,0.0642,0.197239,0.325493,0.301983,0.380832,0.298164,0.682815,0.132231,5.78578,0.294952,0.75914,0.0890244,51.973,-5.92426,86.921,0.848164,0.313972,-6.705269813537598,2.0639721155166626,1.25064,723.469970703125,,,,,,,466.1,4.124778761,466.1,4.124778761,,,,,,,,,,,,,,,,,,,"Kyle Isbel","21614",664728
"Nasim Nuñez","WSN",99,427,376,87,66,14,1,7,47,36,43,0,98,3,3,2,,34,8,0.232454,0.1005,0.228518,0.43979,0.313602,0.32811,0.288249,0.641712,0.0956567,5.95815,0.293504,-0.116928,2.78254,41.8535,-8.59985,83.0651,2.66561,1.83503,-5.904865264892578,3.9100329875946045,1.2494,449.2699890136719,,,,,,,403.5,4.075757575,403.5,4.075757575,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
"Willi Castro",,133,574,510,119,80,23,3,13,63,57,46,1,138,13,4,2,,15,5,0.23433,0.0800001,0.239699,0.333753,0.311018,0.368602,0.300215,0.67962,0.134272,5.41865,0.293353,0.467546,0.0774136,61.8384,-5.98409,90.94,0.54496,-1.82748,-5.601486623287201,-1.6774807423353195,1.24286,384.2699890136719,,,,,,,553.9,4.164661654,553.9,4.164661654,,,,,,,,,,,,,,,,,,,"Willi Castro","17338",650489
"Christian Moore","LAA",113,490,436,100,66,17,3,14,51,52,44,1,146,4,4,2,,7,2,0.229874,0.0896001,0.297794,0.300879,0.303573,0.377816,0.298613,0.681388,0.147942,4.6606,0.308099,-0.0347777,-0.248606,52.1517,-5.7456,89.0689,-0.283384,0.106817,-6.596340388059616,1.856817089021206,1.24059,401.3299865722656,,,,,,,473.7,4.192035398,473.7,4.192035398,,,,,,,,,,,,,,,,,,,"Christian Moore","34979",695681
"Brooks Baldwin","CHW",92,399,365,93,61,17,1,13,45,46,27,0,89,3,3,2,,9,2,0.254303,0.0671001,0.22332,0.300466,0.307895,0.417055,0.314348,0.72495,0.162752,4.67737,0.29943,0.222683,0.208367,47.5637,0.418816,100.829,0.43105,0.824661,0.8209646940231323,-2.4503389596939087,1.23835,437.8699951171875,,,,,,,434.5,4.722826086,434.5,4.722826086,,,,,,,,,,,,,,,,,,,"Brooks Baldwin","31394",681460
"Spencer Steer","CIN",138,595,523,125,76,26,2,21,70,75,60,0,128,7,4,1,,10,3,0.239538,0.1008,0.214944,0.46896,0.323806,0.419407,0.324561,0.743213,0.179869,4.58363,0.275393,-0.376241,-0.202788,75.8623,5.55843,103.04,-0.579029,1.53676,1.5647297501564026,-9.338237524032593,1.23003,235.72999572753906,,,,,,,672.8,4.875362318,672.8,4.875362318,,,,,,,,,,,,,,,,,,,"Spencer Steer","26323",668715
"Luis Rengifo",,100,434,397,101,72,17,2,10,48,46,28,0,77,4,3,2,,12,4,0.255626,0.065,0.178284,0.364588,0.309817,0.387822,0.305056,0.69764,0.132196,5.1269,0.29187,0.553579,-0.00412384,48.462,-2.81847,94.266,0.549455,-1.84296,-2.3917741179466248,-0.292957067489624,1.22813,416.6700134277344,,,,,,,430.9,4.309,430.9,4.309,,,,,,,,,,,,,,,,,,,"Luis Rengifo","19858",650859
"Isaac Collins","KCR",97,420,358,87,57,19,3,8,48,42,52,0,90,5,3,2,,13,4,0.244108,0.1234,0.214455,0.575411,0.345004,0.382848,0.323059,0.727852,0.138741,5.63306,0.300982,0.184634,0.107811,53.0377,3.41141,104.071,0.292444,-0.348618,2.3074243366718292,-4.848617881536484,1.219,393.6000061035156,,,,,,,461.1,4.753608247,461.1,4.753608247,,,,,,,,,,,,,,,,,,,"Isaac Collins","25477",686555
"Victor Caratini",,78,313,281,72,50,11,1,10,34,36,23,0,57,6,2,1,,1,0,0.254841,0.0749998,0.181196,0.413916,0.322468,0.401034,0.316863,0.723502,0.146193,2.94187,0.286149,-0.698457,-0.426164,37.9752,0.968253,102.376,-1.12462,-2.10848,-0.2449589967727661,1.3915166854858398,1.20158,453.1300048828125,,,,,,,342.7,4.393589743,342.7,4.393589743,,,,,,,,,,,,,,,,,,,"Victor Caratini","14968",605170
"Josh Lowe","TBR",117,504,455,113,71,24,2,16,60,60,41,2,132,3,4,1,,21,4,0.248667,0.0808999,0.262141,0.308612,0.312206,0.417614,0.315432,0.72982,0.168947,5.78849,0.312001,-0.300321,1.57338,60.524,0.972534,100.951,1.27306,-2.05951,1.8378088474273682,-7.459507942199707,1.19963,268.79998779296875,,,,,,,569.9,4.87094017,569.9,4.87094017,,,,,,,,,,,,,,,,,,,"Josh Lowe","19953",666139
"Miguel Andujar",,94,406,376,105,74,19,2,11,46,48,24,1,61,3,3,1,,2,1,0.279165,0.058,0.149994,0.386682,0.324163,0.421605,0.322979,0.745767,0.14244,3.38911,0.307273,-0.309071,-0.515375,51.2432,3.27121,106.578,-0.824446,-0.917985,2.3319265246391296,-4.367985129356384,1.19754,495.8699951171875,,,,,,,463.9,4.935106382,463.9,4.935106382,,,,,,,,,,,,,,,,,,,"Miguel Andujar","15878",609280
"Nick Fortes","TBR",79,314,287,69,47,12,1,9,33,34,18,0,55,5,2,1,,2,1,0.239591,0.0579,0.175229,0.330425,0.294181,0.376271,0.293463,0.670452,0.136679,3.36112,0.266521,0.119657,-0.331462,32.066,-4.98829,85.8176,-0.211805,-3.31198,-5.453825578093529,2.8130173683166504,1.17893,674.3300170898438,,,,,,,294.5,3.727848101,294.5,3.727848101,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Max Muncy","ATH",107,462,422,101,65,22,1,13,48,52,29,0,123,7,3,1,,5,2,0.239346,0.0621001,0.266478,0.233041,0.29645,0.391929,0.299778,0.688379,0.152583,3.73629,0.303293,0.0597318,-0.335968,49.6087,-4.9802,88.2303,-0.276236,0.23527,-6.685090661048889,2.0352702736854553,1.15117,501,,,,,,,447.2,4.179439252,447.2,4.179439252,,,,,,,,,,,,,,,,,,,"Max Muncy","29779",691777
"Danny Jansen","TEX",89,352,306,67,39,14,0,13,42,41,37,0,81,5,3,1,,2,0,0.219515,0.1061,0.229342,0.462629,0.311999,0.399544,0.31245,0.711543,0.180029,3.1074,0.250689,-0.54,-0.393834,41.4185,-0.173019,101.184,-0.933834,-2.3034,-0.44257888197898865,4.571597576141357,1.14932,533.72998046875,,,,,,,361.8,4.065168539,361.8,4.065168539,,,,,,,,,,,,,,,,,,,"Danny Jansen","16535",643376
"Giancarlo Stanton","NYY",109,469,419,97,53,15,0,29,61,75,43,3,143,3,3,0,,1,0,0.232368,0.0926,0.303902,0.304704,0.306554,0.476136,0.333078,0.78269,0.243769,2.20639,0.273557,-1.1606,-0.593455,63.0403,7.62433,115.117,-1.75405,-0.00194716,6.6021305322647095,-11.526946777943522,1.14768,267.4700012207031,,,,,,,580.2,5.322935779,580.2,5.322935779,,,,,,,,,,,,,,,,,,,"Giancarlo Stanton","4949",519317
"Adolis García","PHI",139,602,549,130,76,26,1,27,70,80,42,1,157,6,4,1,,12,3,0.236565,0.0700999,0.26094,0.268644,0.296228,0.432562,0.313781,0.728789,0.195997,4.08155,0.279482,0.0349494,0.0790469,71.4855,0.354561,98.9244,0.113996,-1.76145,-0.6534414812922478,-8.211450099945068,1.1422,276.2699890136719,,,,,,,672.3,4.836690647,672.3,4.836690647,,,,,,,,,,,,,,,,,,,"Adolis Garcia","19287",666969
"Gabriel Arias","CLE",118,511,469,107,68,23,2,13,50,52,32,1,157,5,3,1,,11,4,0.228705,0.0635,0.308212,0.206027,0.283974,0.373068,0.286126,0.657043,0.144363,4.79712,0.311348,0.415153,-0.0355125,49.2062,-11.1724,82.8298,0.379641,0.947581,-9.961482912302017,3.5225810408592224,1.14067,478.20001220703125,,,,,,,451.2,3.823728813,451.2,3.823728813,,,,,,,,,,,,,,,,,,,"Gabriel Arias","22563",672356
"Tyler O'Neill","BAL",94,406,356,83,50,14,1,18,50,54,42,2,117,4,3,1,,4,1,0.233009,0.1033,0.287215,0.35966,0.318359,0.430045,0.323694,0.748404,0.197036,3.90686,0.289479,0.0276116,-0.281516,51.479,3.50696,108.969,-0.253905,-0.576868,4.037883430719376,-6.926868319511414,1.13412,380.3999938964844,,,,,,,467.1,4.969148936,467.1,4.969148936,,,,,,,,,,,,,,,,,,,"Tyler O'Neill","15711",641933
"Edgar Quero","CHW",115,480,426,111,78,20,1,11,49,50,44,0,87,5,3,1,,2,1,0.259481,0.0912,0.180933,0.504052,0.333523,0.38925,0.31882,0.722773,0.129769,2.3513,0.299563,-0.585479,-0.739307,58.9869,2.24756,103.91,-1.32479,-0.348546,0.8879947662353516,-4.373546093702316,1.12849,329.7300109863281,,,,,,,510.7,4.440869565,510.7,4.440869565,,,,,,,,,,,,,,,,,,,"Edgar Quero","28022",700337
"Wenceel Pérez","DET",118,511,461,111,71,22,4,14,54,55,42,0,113,4,3,1,,11,4,0.240473,0.0816,0.220577,0.369939,0.307044,0.395931,0.306866,0.702975,0.155458,5.31382,0.287546,0.751331,-0.0199008,57.8107,-2.56789,95.6813,0.73143,-0.229765,-1.8695999383926392,-4.704764813184738,1.12681,415.8699951171875,,,,,,,526.5,4.461864406,526.5,4.461864406,,,,,,,,,,,,,,,,,,,"Wenceel Perez","22857",672761
"Jacob Young","WSN",78,336,304,77,58,14,1,4,35,29,24,0,62,4,2,1,,18,5,0.252758,0.0699999,0.185753,0.376843,0.313165,0.343086,0.291544,0.656251,0.0903273,5.65805,0.304556,0.609086,0.947095,33.8327,-5.86826,85.3222,1.55618,2.90516,-4.288965821266174,4.105156421661377,1.12493,670.469970703125,,,,,,,315.3,4.042307692,315.3,4.042307692,,,,,,,,,,,,,,,,,,,"Jacob Young","29931",696285
