player_name,mlbid,final_adp,week,x1b,x2b,x3b,hr,bb,hbp,r,rbi,sb,ud_points,week_rank,rank_group
Patrick Bailey,672275,240,2025-03-24,1,0,0,0,0,0,1,1,0,7,137,Unusable
David Hamilton,666152,NA,2025-05-19,1,0,0,0,0,0,0,0,1,7,170,Unusable
Javier Baez,595879,NA,2025-07-14,1,0,0,0,0,0,0,0,1,7,117,Unusable
Ezequiel Duran,677649,NA,2025-06-23,0,0,0,0,1,0,0,0,1,7,151,Unusable
Jacob Stallings,607732,NA,2025-07-21,1,0,0,0,0,0,1,1,0,7,149,Unusable
Korey Lee,686676,NA,2025-05-26,1,0,0,0,0,0,2,0,0,7,153,Unusable
Jon Berti,542932,NA,2025-06-23,1,0,0,0,0,0,0,0,1,7,151,Unusable
David Fry,681807,NA,2025-08-11,1,0,0,0,0,0,1,1,0,7,153,Unusable
Trey Sweeney,700242,NA,2025-09-08,1,0,0,0,0,0,1,1,0,7,146,Unusable
Edmundo Sosa,624641,NA,2025-04-14,0,0,0,0,1,0,0,2,0,7,161,Unusable
Edmundo Sosa,624641,NA,2025-05-05,1,0,0,0,0,0,1,1,0,7,164,Unusable
Andy Ibanez,628451,NA,2025-08-04,1,0,0,0,0,0,1,1,0,7,155,Unusable
Gio Urshela,570482,NA,2025-06-30,1,0,0,0,0,0,1,1,0,7,160,Unusable
Austin Riley,663586,30.75,2025-07-21,0,0,0,0,2,0,0,0,0,6,151,Unusable
Ketel Marte,606466,37.6,2025-04-28,1,0,0,0,1,0,0,0,0,6,169,Unusable
Corey Seager,608369,43.68,2025-05-26,2,0,0,0,0,0,0,0,0,6,155,Unusable
Matt Chapman,656305,93.14,2025-08-11,1,0,0,0,1,0,0,0,0,6,154,Unusable
Triston Casas,671213,99,2025-03-24,1,0,0,0,1,0,0,0,0,6,139,Unusable
Jordan Westburg,676059,108.66,2025-06-23,0,1,0,0,0,0,0,0,0,6,153,Unusable
Adley Rutschman,668939,112.59,2025-05-26,1,0,0,0,1,0,0,0,0,6,155,Unusable
Michael Toglia,669911,138.78,2025-05-26,1,0,0,0,1,0,0,0,0,6,155,Unusable
Max Muncy,691777,161.48,2025-09-22,1,0,0,0,1,0,0,0,0,6,158,Unusable
Masyn Winn,691026,166.08,2025-03-24,0,0,0,0,2,0,0,0,0,6,139,Unusable
Willson Contreras,575929,182.14,2025-08-11,0,0,0,0,1,1,0,0,0,6,154,Unusable
Bryson Stott,681082,202.3,2025-07-14,0,0,0,0,2,0,0,0,0,6,119,Unusable
Michael Busch,683737,226.9,2025-09-01,0,0,0,0,2,0,0,0,0,6,152,Unusable
Nolan Arenado,571448,227.39,2025-07-14,0,1,0,0,0,0,0,0,0,6,119,Unusable
Nolan Arenado,571448,227.39,2025-07-28,2,0,0,0,0,0,0,0,0,6,162,Unusable
Yainer Diaz,673237,234.25,2025-03-31,1,0,0,0,1,0,0,0,0,6,161,Unusable
Yainer Diaz,673237,234.25,2025-08-25,0,1,0,0,0,0,0,0,0,6,154,Unusable
Colt Keith,690993,235.65,2025-03-24,0,0,0,0,2,0,0,0,0,6,139,Unusable
Colt Keith,690993,235.65,2025-07-14,0,0,0,0,2,0,0,0,0,6,119,Unusable
Andrew Vaughn,683734,236.76,2025-03-24,0,1,0,0,0,0,0,0,0,6,139,Unusable
Kyle Manzardo,700932,237.05,2025-06-30,2,0,0,0,0,0,0,0,0,6,162,Unusable
Christopher Morel,666624,238.29,2025-08-25,0,1,0,0,0,0,0,0,0,6,154,Unusable
Justin Turner,457759,239.35,2025-09-01,1,0,0,0,1,0,0,0,0,6,152,Unusable
Adam Frazier,624428,239.6,2025-09-08,2,0,0,0,0,0,0,0,0,6,148,Unusable
Jeff McNeil,643446,239.75,2025-04-21,2,0,0,0,0,0,0,0,0,6,165,Unusable
Casey Schmitt,669477,239.77,2025-06-02,1,0,0,0,1,0,0,0,0,6,164,Unusable
Miguel Rojas,500743,239.78,2025-03-17,1,0,0,0,1,0,0,0,0,6,9,IF1
Elias Diaz,553869,239.91,2025-09-01,2,0,0,0,0,0,0,0,0,6,152,Unusable
Nolan Gorman,669357,239.92,2025-05-12,1,0,0,0,1,0,0,0,0,6,166,Unusable
Curtis Mead,678554,239.94,2025-04-14,0,0,0,0,1,1,0,0,0,6,164,Unusable
Curtis Mead,678554,239.94,2025-05-05,2,0,0,0,0,0,0,0,0,6,167,Unusable
Curtis Mead,678554,239.94,2025-06-23,1,0,0,0,1,0,0,0,0,6,153,Unusable
Jose Miranda,669304,240,2025-04-07,2,0,0,0,0,0,0,0,0,6,165,Unusable
Patrick Bailey,672275,240,2025-07-14,2,0,0,0,0,0,0,0,0,6,119,Unusable
Orlando Arcia,606115,NA,2025-03-24,2,0,0,0,0,0,0,0,0,6,139,Unusable
Isaac Collins,686555,NA,2025-09-15,0,0,0,0,2,0,0,0,0,6,149,Unusable
Tim Anderson,641313,NA,2025-05-05,1,0,0,0,1,0,0,0,0,6,167,Unusable
Amed Rosario,642708,NA,2025-06-09,1,0,0,0,1,0,0,0,0,6,158,Unusable
Mark Canha,592192,NA,2025-06-09,1,0,0,0,0,1,0,0,0,6,158,Unusable
David Hamilton,666152,NA,2025-09-08,1,0,0,0,1,0,0,0,0,6,148,Unusable
Kyle Higashioka,543309,NA,2025-04-07,2,0,0,0,0,0,0,0,0,6,165,Unusable
Kyle Higashioka,543309,NA,2025-08-04,2,0,0,0,0,0,0,0,0,6,156,Unusable
Jonah Heim,641680,NA,2025-07-14,0,1,0,0,0,0,0,0,0,6,119,Unusable
Jon Berti,542932,NA,2025-05-26,0,0,0,0,0,0,1,0,1,6,155,Unusable
David Fry,681807,NA,2025-08-18,0,0,0,0,1,1,0,0,0,6,158,Unusable
Jose Caballero,676609,NA,2025-08-04,0,1,0,0,0,0,0,0,0,6,156,Unusable
Nick Fortes,663743,NA,2025-05-26,0,0,0,0,2,0,0,0,0,6,155,Unusable
Nick Fortes,663743,NA,2025-07-21,0,1,0,0,0,0,0,0,0,6,151,Unusable
Trey Sweeney,700242,NA,2025-06-09,0,1,0,0,0,0,0,0,0,6,158,Unusable
Andres Chaparro,665953,NA,2025-06-09,0,1,0,0,0,0,0,0,0,6,158,Unusable
Connor Wong,657136,NA,2025-05-12,1,0,0,0,1,0,0,0,0,6,166,Unusable
Ryan Noda,676116,NA,2025-06-09,0,0,0,0,2,0,0,0,0,6,158,Unusable
Austin Hedges,595978,NA,2025-04-21,1,0,0,0,1,0,0,0,0,6,165,Unusable
Luis Torrens,620443,NA,2025-06-16,2,0,0,0,0,0,0,0,0,6,165,Unusable
Dylan Moore,664238,NA,2025-06-16,1,0,0,0,1,0,0,0,0,6,165,Unusable
Dylan Moore,664238,NA,2025-07-14,0,0,0,0,0,0,0,1,1,6,119,Unusable
Travis d'Arnaud,518595,NA,2025-08-04,1,0,0,0,1,0,0,0,0,6,156,Unusable
Vidal Brujan,660644,NA,2025-04-14,0,1,0,0,0,0,0,0,0,6,164,Unusable
Vidal Brujan,660644,NA,2025-06-09,0,0,0,0,0,0,1,0,1,6,158,Unusable
Ramon Urias,602104,NA,2025-04-07,2,0,0,0,0,0,0,0,0,6,165,Unusable
Max Schuemann,680474,NA,2025-07-14,2,0,0,0,0,0,0,0,0,6,119,Unusable
Max Schuemann,680474,NA,2025-08-11,0,0,0,0,1,1,0,0,0,6,154,Unusable
Max Schuemann,680474,NA,2025-09-15,2,0,0,0,0,0,0,0,0,6,149,Unusable
Kyle Farmer,571657,NA,2025-05-26,2,0,0,0,0,0,0,0,0,6,155,Unusable
Josh Rojas,668942,NA,2025-05-12,2,0,0,0,0,0,0,0,0,6,166,Unusable
Connor Joe,656582,NA,2025-07-14,1,0,0,0,1,0,0,0,0,6,119,Unusable
Adrian Del Castillo,680728,NA,2025-07-21,2,0,0,0,0,0,0,0,0,6,151,Unusable
Gio Urshela,570482,NA,2025-05-05,1,0,0,0,1,0,0,0,0,6,167,Unusable
Ronny Mauricio,677595,NA,2025-09-08,1,0,0,0,1,0,0,0,0,6,148,Unusable
Jake Bauers,641343,NA,2025-06-23,0,0,0,0,2,0,0,0,0,6,153,Unusable
Pedro Pages,686780,NA,2025-06-09,2,0,0,0,0,0,0,0,0,6,158,Unusable
Jorge Mateo,622761,NA,2025-03-31,0,0,0,0,0,0,1,0,1,6,161,Unusable
Jorge Mateo,622761,NA,2025-04-14,0,1,0,0,0,0,0,0,0,6,164,Unusable
Jorge Mateo,622761,NA,2025-04-28,0,1,0,0,0,0,0,0,0,6,169,Unusable
Thomas Saggese,695336,NA,2025-04-21,0,0,0,0,2,0,0,0,0,6,165,Unusable
Thomas Saggese,695336,NA,2025-06-16,2,0,0,0,0,0,0,0,0,6,165,Unusable
Thomas Saggese,695336,NA,2025-07-14,0,1,0,0,0,0,0,0,0,6,119,Unusable
Jose Iglesias,578428,NA,2025-05-12,2,0,0,0,0,0,0,0,0,6,166,Unusable
Jose Trevino,624431,NA,2025-09-08,2,0,0,0,0,0,0,0,0,6,148,Unusable
Andrew Knizner,668800,NA,2025-09-15,1,0,0,0,0,1,0,0,0,6,149,Unusable
Jose Ramirez,608070,8.37,2025-03-24,0,0,0,0,1,0,0,1,0,5,144,Unusable
Mookie Betts,605141,16.08,2025-07-14,1,0,0,0,0,0,1,0,0,5,128,Unusable
Francisco Lindor,596019,17.8,2025-03-24,0,0,0,0,0,1,0,1,0,5,144,Unusable
Ozzie Albies,645277,58.95,2025-09-22,1,0,0,0,0,0,1,0,0,5,159,Unusable
Christian Walker,572233,74.01,2025-03-24,1,0,0,0,0,0,1,0,0,5,144,Unusable
Willy Adames,642715,76.34,2025-03-24,1,0,0,0,0,0,0,1,0,5,144,Unusable
Ezequiel Tovar,678662,111.22,2025-06-02,1,0,0,0,0,0,1,0,0,5,165,Unusable
Max Muncy,571970,161.48,2025-06-30,0,0,0,0,1,0,1,0,0,5,163,Unusable
Luis Arraez,650333,168.81,2025-03-24,0,0,0,0,1,0,0,1,0,5,144,Unusable
Rhys Hoskins,656555,172.72,2025-09-08,1,0,0,0,0,0,0,1,0,5,152,Unusable
Brandon Lowe,664040,213.94,2025-07-14,1,0,0,0,0,0,1,0,0,5,128,Unusable
Zack Gelof,680869,225.25,2025-09-15,0,0,0,0,1,0,1,0,0,5,152,Unusable
Matt Shaw,807713,227.33,2025-03-17,1,0,0,0,0,0,1,0,0,5,10,IF1
Yainer Diaz,673237,234.25,2025-07-14,1,0,0,0,0,0,0,1,0,5,128,Unusable
Austin Wells,669224,234.46,2025-08-11,1,0,0,0,0,0,1,0,0,5,157,Unusable
Hyeseong Kim,808975,238.24,2025-09-01,1,0,0,0,0,0,1,0,0,5,155,Unusable
Christopher Morel,666624,238.29,2025-06-23,1,0,0,0,0,0,1,0,0,5,156,Unusable
Logan O'Hoppe,681351,238.67,2025-06-02,1,0,0,0,0,0,0,1,0,5,165,Unusable
Trevor Story,596115,238.76,2025-07-14,0,0,0,0,1,0,1,0,0,5,128,Unusable
Justin Turner,457759,239.35,2025-04-28,1,0,0,0,0,0,0,1,0,5,171,Unusable
Justin Turner,457759,239.35,2025-06-16,0,0,0,0,1,0,1,0,0,5,168,Unusable
Brett Baty,683146,239.56,2025-06-16,0,0,0,0,1,0,1,0,0,5,168,Unusable
Josh Smith,669701,239.59,2025-07-14,0,0,0,0,1,0,1,0,0,5,128,Unusable
Ty France,664034,239.69,2025-06-30,1,0,0,0,0,0,1,0,0,5,163,Unusable
Jonah Bride,681146,239.69,2025-05-05,1,0,0,0,0,0,1,0,0,5,170,Unusable
Miguel Rojas,500743,239.78,2025-06-02,0,0,0,0,1,0,1,0,0,5,165,Unusable
Bo Naylor,666310,239.8,2025-07-14,0,0,0,0,1,0,1,0,0,5,128,Unusable
Vinny Capra,681962,239.86,2025-03-31,1,0,0,0,0,0,0,1,0,5,163,Unusable
Vinny Capra,681962,239.86,2025-04-07,0,0,0,0,0,1,1,0,0,5,168,Unusable
Kevin Newman,621028,239.88,2025-04-07,1,0,0,0,0,0,1,0,0,5,168,Unusable
Ryan O'Hearn,656811,239.89,2025-03-31,0,0,0,0,1,0,1,0,0,5,163,Unusable
Tyler Stephenson,663886,239.91,2025-08-11,0,0,0,0,0,1,1,0,0,5,157,Unusable
Nolan Gorman,669357,239.92,2025-09-15,0,0,0,0,1,0,1,0,0,5,152,Unusable
Brooks Lee,686797,239.95,2025-04-07,1,0,0,0,0,0,0,1,0,5,168,Unusable
Brooks Lee,686797,239.95,2025-07-14,0,0,0,0,1,0,1,0,0,5,128,Unusable
Jorge Polanco,593871,239.99,2025-05-26,1,0,0,0,0,0,1,0,0,5,161,Unusable
Marcelo Mayer,691785,NA,2025-07-21,0,0,0,0,1,0,1,0,0,5,154,Unusable
Joey Bart,663698,NA,2025-06-30,1,0,0,0,0,0,1,0,0,5,163,Unusable
Orlando Arcia,606115,NA,2025-08-11,1,0,0,0,0,0,0,1,0,5,157,Unusable
Orlando Arcia,606115,NA,2025-09-22,0,0,0,0,1,0,1,0,0,5,159,Unusable
