player_name,mlbid,final_adp,week,w,qs,outs,so,er,ud_points,week_rank,rank_group
Justin Verlander,434378,238.33,2025-03-24,0,0,15,5,2,24,54,Unusable
Jose Soriano,667755,238.37,2025-05-05,0,0,15,6,3,24,85,Unusable
Cristian Javier,664299,238.76,2025-09-08,0,0,18,6,4,24,75,Unusable
Will Warren,701542,238.96,2025-04-21,0,0,15,5,2,24,81,Unusable
Zack Littell,641793,239.48,2025-06-09,0,0,18,6,4,24,74,Unusable
Shane Smith,681343,239.56,2025-04-28,0,0,15,4,1,24,80,Unusable
Shane Smith,681343,239.56,2025-05-19,0,0,15,6,3,24,82,Unusable
Cade Povich,700249,239.66,2025-08-25,0,0,15,5,2,24,76,Unusable
JP Sears,676664,239.71,2025-04-07,0,0,12,7,3,24,99,Unusable
JP Sears,676664,239.71,2025-05-05,0,0,15,4,1,24,85,Unusable
JP Sears,676664,239.71,2025-07-07,0,0,15,6,3,24,77,Unusable
Matthew Boyd,571510,239.73,2025-09-22,1,0,16,3,2,24,66,Unusable
Tyler Anderson,542881,239.77,2025-08-18,0,0,15,5,2,24,68,Unusable
Andrew Heaney,571760,239.82,2025-04-07,0,0,18,6,4,24,99,Unusable
Richard Fitts,690916,239.84,2025-06-23,0,0,12,6,2,24,80,Unusable
Miles Mikolas,571945,239.88,2025-04-07,0,0,15,6,3,24,99,Unusable
Dean Kremer,665152,239.89,2025-03-24,1,0,16,6,5,24,54,Unusable
Dean Kremer,665152,239.89,2025-04-14,1,0,16,2,1,24,84,Unusable
Dean Kremer,665152,239.89,2025-04-21,0,0,33,7,10,24,81,Unusable
Dean Kremer,665152,239.89,2025-08-04,0,0,18,6,4,24,71,Unusable
Kyle Harrison,690986,239.91,2025-06-09,0,0,15,6,3,24,74,Unusable
Aaron Civale,650644,239.95,2025-05-26,0,0,15,4,1,24,76,Unusable
Mitchell Parker,680730,239.95,2025-05-19,1,0,16,4,3,24,82,Unusable
David Festa,701581,239.97,2025-07-07,1,0,16,3,2,24,77,Unusable
Andrew Abbott,671096,239.97,2025-06-23,0,0,15,4,1,24,80,Unusable
Andrew Abbott,671096,239.97,2025-09-22,1,0,16,4,3,24,66,Unusable
Kyle Hendricks,543294,239.97,2025-08-04,0,0,15,6,3,24,71,Unusable
Osvaldo Bido,674370,239.98,2025-03-31,0,0,15,5,2,24,85,Unusable
Osvaldo Bido,674370,239.98,2025-04-07,0,0,15,5,2,24,99,Unusable
Chris Paddack,663978,239.98,2025-04-21,0,0,15,5,2,24,81,Unusable
Chris Paddack,663978,239.98,2025-06-30,0,0,15,5,2,24,65,Unusable
Edward Cabrera,665795,239.99,2025-06-02,0,0,12,5,1,24,77,Unusable
Tyler Mahle,641816,NA,2025-09-22,0,0,15,4,1,24,66,Unusable
Jake Irvin,663623,NA,2025-09-22,0,0,18,6,4,24,66,Unusable
Hayden Wesneski,669713,NA,2025-03-31,0,0,15,6,3,24,85,Unusable
Chad Patrick,694477,NA,2025-06-09,0,0,15,8,5,24,74,Unusable
Cal Quantrill,615698,NA,2025-06-09,0,0,15,6,3,24,74,Unusable
Cal Quantrill,615698,NA,2025-07-21,0,0,15,4,1,24,78,Unusable
Davis Martin,663436,NA,2025-04-21,0,0,15,3,0,24,81,Unusable
Hurston Waldrep,694462,NA,2025-09-01,0,0,15,5,2,24,70,Unusable
Ryan Feltner,663372,NA,2025-03-24,0,0,15,5,2,24,54,Unusable
Paul Blackburn,621112,NA,2025-06-02,0,0,15,3,0,24,77,Unusable
Jose Quintana,500779,NA,2025-06-02,0,0,15,4,1,24,77,Unusable
Mitch Spence,687765,NA,2025-06-23,0,0,15,5,2,24,80,Unusable
Jonathan Cannon,686563,NA,2025-07-07,0,0,15,5,2,24,77,Unusable
Caden Dana,702674,NA,2025-09-01,0,0,15,4,1,24,70,Unusable
Javier Assad,665871,NA,2025-08-11,0,0,24,5,5,24,71,Unusable
Dylan Cease,656302,52.79,2025-05-26,0,0,14,6,3,23,80,Unusable
Corbin Burnes,669203,62,2025-04-07,0,1,18,3,3,23,104,Unusable
Chris Sale,519242,66.64,2025-09-22,1,0,15,6,5,23,71,Unusable
Spencer Strider,675911,71.74,2025-07-28,1,0,15,3,2,23,75,Unusable
Aaron Nola,605400,75.01,2025-08-25,1,0,18,4,4,23,77,Unusable
Michael King,650633,76.46,2025-05-05,0,1,18,2,2,23,87,Unusable
Michael King,650633,76.46,2025-09-15,1,0,24,6,8,23,67,Unusable
Framber Valdez,664285,83.25,2025-04-14,0,1,30,5,9,23,87,Unusable
Roki Sasaki,808963,100.42,2025-04-28,1,0,15,4,3,23,85,Unusable
Seth Lugo,607625,136.46,2025-06-09,0,0,17,2,0,23,80,Unusable
Nick Pivetta,601713,150.28,2025-09-22,0,0,17,5,3,23,71,Unusable
Clay Holmes,605280,151.97,2025-06-23,1,0,15,2,1,23,83,Unusable
Clay Holmes,605280,151.97,2025-07-21,1,0,15,2,1,23,83,Unusable
Jose Berrios,621244,167.54,2025-04-14,0,1,18,3,3,23,87,Unusable
Jose Berrios,621244,167.54,2025-05-19,0,1,18,3,3,23,86,Unusable
Brandon Pfaadt,694297,168.26,2025-03-31,1,0,18,4,4,23,90,Unusable
Taj Bradley,671737,174.81,2025-04-21,0,1,18,3,3,23,86,Unusable
Taj Bradley,671737,174.81,2025-06-30,0,0,17,5,3,23,67,Unusable
Jesus Luzardo,666200,176.07,2025-07-14,0,0,14,7,4,23,43,Unusable
Mitch Keller,656605,182.86,2025-07-28,1,0,21,7,8,23,75,Unusable
Nick Lodolo,666157,188.35,2025-09-15,0,0,14,7,4,23,67,Unusable
Walker Buehler,621111,190.38,2025-04-14,1,0,15,3,2,23,87,Unusable
Chris Bassitt,605135,203.48,2025-05-26,1,0,15,6,5,23,80,Unusable
Chris Bassitt,605135,203.48,2025-06-09,1,0,21,3,4,23,80,Unusable
Ryan Weathers,677960,219.68,2025-09-22,0,0,14,8,5,23,71,Unusable
Brady Singer,663903,227.02,2025-05-12,1,0,15,4,3,23,84,Unusable
Merrill Kelly,518876,229.59,2025-06-30,0,1,18,3,3,23,67,Unusable
Luis Severino,622663,232.8,2025-07-14,1,0,15,3,2,23,43,Unusable
Bowden Francis,670102,233.52,2025-04-07,0,0,17,5,3,23,104,Unusable
Dustin May,669160,236.03,2025-04-07,0,1,18,1,1,23,104,Unusable
Erick Fedde,607200,237.02,2025-04-28,1,0,15,4,3,23,85,Unusable
Jeffrey Springs,605488,237.55,2025-06-09,0,1,18,2,2,23,80,Unusable
Jeffrey Springs,605488,237.55,2025-08-25,0,0,17,5,3,23,77,Unusable
Eury Perez,691587,237.61,2025-06-16,0,0,14,6,3,23,83,Unusable
Michael Wacha,608379,238.28,2025-07-14,0,1,18,1,1,23,43,Unusable
Justin Verlander,434378,238.33,2025-06-16,0,0,14,6,3,23,83,Unusable
Griffin Canning,656288,238.91,2025-03-24,0,0,17,4,2,23,58,Unusable
Griffin Canning,656288,238.91,2025-06-16,1,0,15,4,3,23,83,Unusable
David Peterson,656849,239.2,2025-04-28,1,0,15,2,1,23,85,Unusable
Eduardo Rodriguez,593958,239.58,2025-04-21,0,0,20,5,4,23,86,Unusable
Eduardo Rodriguez,593958,239.58,2025-06-16,0,0,14,4,1,23,83,Unusable
Tylor Megill,656731,239.59,2025-05-05,0,0,14,7,4,23,87,Unusable
Michael Lorenzen,547179,239.59,2025-05-19,0,0,14,5,2,23,86,Unusable
Shane Bieber,669456,239.6,2025-09-22,1,0,15,3,2,23,71,Unusable
Nick Martinez,607259,239.65,2025-04-21,0,0,17,4,2,23,86,Unusable
Andrew Heaney,571760,239.82,2025-05-05,0,1,18,2,2,23,87,Unusable
Miles Mikolas,571945,239.88,2025-07-21,1,0,15,1,0,23,83,Unusable
Aaron Civale,650644,239.95,2025-08-11,0,1,18,3,3,23,75,Unusable
Mitchell Parker,680730,239.95,2025-04-07,0,1,18,3,3,23,104,Unusable
Kyle Hendricks,543294,239.97,2025-05-26,0,0,17,6,4,23,80,Unusable
Chris Paddack,663978,239.98,2025-06-02,0,1,18,2,2,23,82,Unusable
Simeon Woods Richardson,680573,239.99,2025-06-16,0,1,18,3,3,23,83,Unusable
Chase Dollander,801403,239.99,2025-06-16,0,1,18,2,2,23,83,Unusable
Logan Allen,671106,NA,2025-04-28,0,0,17,4,2,23,85,Unusable
Michael McGreevy,700241,NA,2025-07-28,1,0,18,4,4,23,75,Unusable
Landon Knack,689017,NA,2025-05-12,0,0,14,8,5,23,84,Unusable
Ben Lively,594902,NA,2025-04-28,0,0,17,2,0,23,85,Unusable
Cal Quantrill,615698,NA,2025-06-30,0,0,11,6,2,23,67,Unusable
Trevor Williams,592866,NA,2025-06-02,0,0,26,6,7,23,82,Unusable
Emerson Hancock,676106,NA,2025-05-05,0,1,18,2,2,23,87,Unusable
Andre Pallante,669467,NA,2025-03-24,1,0,15,3,2,23,58,Unusable
Martin Perez,527048,NA,2025-04-07,0,0,14,5,2,23,104,Unusable
Aaron Nola,605400,75.01,2025-04-14,0,0,16,8,6,22,90,Unusable
Jack Flaherty,656427,136.28,2025-09-22,0,0,13,6,3,22,75,Unusable
Yusei Kikuchi,579328,146.02,2025-07-28,0,0,16,5,3,22,78,Unusable
Bryan Woo,693433,161.21,2025-07-28,0,0,19,6,5,22,78,Unusable
Jose Berrios,621244,167.54,2025-09-08,0,0,16,4,2,22,77,Unusable
Jesus Luzardo,666200,176.07,2025-05-05,0,0,16,4,2,22,91,Unusable
Mitch Keller,656605,182.86,2025-09-08,0,0,16,4,2,22,77,Unusable
Brandon Woodruff,605540,204.68,2025-08-18,0,0,13,6,3,22,70,Unusable
Brady Singer,663903,227.02,2025-04-14,0,0,13,6,3,22,90,Unusable
Kumar Rocker,677958,231.61,2025-06-30,0,0,16,4,2,22,70,Unusable
Hayden Birdsong,806185,236.52,2025-06-02,0,0,13,5,2,22,84,Unusable
Erick Fedde,607200,237.02,2025-06-02,0,0,16,2,0,22,84,Unusable
Erick Fedde,607200,237.02,2025-06-09,0,0,16,5,3,22,83,Unusable
Jeffrey Springs,605488,237.55,2025-06-30,0,0,16,4,2,22,70,Unusable
Jeffrey Springs,605488,237.55,2025-08-18,0,0,16,3,1,22,70,Unusable
Michael Wacha,608379,238.28,2025-04-07,0,0,16,4,2,22,109,Unusable
Lucas Giolito,608337,238.53,2025-07-14,0,0,16,6,4,22,46,Unusable
Griffin Canning,656288,238.91,2025-05-12,0,0,16,4,2,22,86,Unusable
Brayan Bello,678394,239.54,2025-07-21,0,0,16,5,3,22,85,Unusable
Eduardo Rodriguez,593958,239.58,2025-03-24,0,0,16,5,3,22,60,Unusable
Michael Lorenzen,547179,239.59,2025-06-16,0,0,16,4,2,22,89,Unusable
Michael Lorenzen,547179,239.59,2025-08-18,0,0,13,6,3,22,70,Unusable
Kyle Hendricks,543294,239.97,2025-08-18,0,0,31,5,8,22,70,Unusable
Clayton Kershaw,477132,239.98,2025-08-18,1,0,17,3,3,22,70,Unusable
Chad Patrick,694477,NA,2025-04-07,0,0,13,3,0,22,109,Unusable
Chad Patrick,694477,NA,2025-09-08,0,0,13,6,3,22,77,Unusable
Jose Quintana,500779,NA,2025-05-05,0,0,16,3,1,22,91,Unusable
Cade Horton,690990,NA,2025-05-19,0,0,16,3,1,22,88,Unusable
Emerson Hancock,676106,NA,2025-05-26,0,0,16,4,2,22,83,Unusable
Javier Assad,665871,NA,2025-08-25,1,1,18,1,3,22,79,Unusable
Garrett Crochet,676979,45.81,2025-03-24,0,0,15,4,2,21,61,Unusable
Cole Ragans,666142,57.5,2025-04-14,0,0,12,8,5,21,92,Unusable
Chris Sale,519242,66.64,2025-03-31,0,0,15,5,3,21,91,Unusable
Framber Valdez,664285,83.25,2025-04-28,0,0,15,6,4,21,90,Unusable
Logan Webb,657277,89.7,2025-03-24,0,0,15,5,3,21,61,Unusable
Logan Webb,657277,89.7,2025-07-07,1,0,16,6,6,21,83,Unusable
Roki Sasaki,808963,100.42,2025-03-31,0,0,12,4,1,21,91,Unusable
Roki Sasaki,808963,100.42,2025-04-07,0,0,15,3,1,21,111,Unusable
Luis Castillo,622491,101.92,2025-03-24,0,0,15,4,2,21,61,Unusable
Kevin Gausman,592332,125.67,2025-05-05,1,0,16,3,3,21,93,Unusable
Robbie Ray,592662,127.55,2025-06-09,0,0,12,5,2,21,84,Unusable
Sonny Gray,543243,129.65,2025-07-28,0,0,15,5,3,21,80,Unusable
Joe Ryan,657746,132.76,2025-03-31,0,0,15,6,4,21,91,Unusable
Yusei Kikuchi,579328,146.02,2025-04-07,0,0,18,5,4,21,111,Unusable
Yusei Kikuchi,579328,146.02,2025-06-02,0,0,15,5,3,21,86,Unusable
Carlos Rodon,607074,148.15,2025-03-31,0,0,18,5,4,21,91,Unusable
Clay Holmes,605280,151.97,2025-06-09,0,0,15,3,1,21,84,Unusable
Gavin Williams,668909,157.88,2025-07-07,0,0,15,5,3,21,83,Unusable
MacKenzie Gore,669022,158.05,2025-03-31,0,0,15,5,3,21,91,Unusable
MacKenzie Gore,669022,158.05,2025-09-08,0,0,15,4,2,21,80,Unusable
Bryan Woo,693433,161.21,2025-05-05,0,0,18,6,5,21,93,Unusable
Tanner Houck,656557,205.65,2025-03-31,0,0,12,6,3,21,91,Unusable
Tanner Houck,656557,205.65,2025-04-21,0,0,15,6,4,21,89,Unusable
Shane Baz,669358,218.42,2025-09-22,0,0,12,3,0,21,76,Unusable
Merrill Kelly,518876,229.59,2025-03-24,1,0,16,1,1,21,61,Unusable
Merrill Kelly,518876,229.59,2025-05-26,0,0,15,6,4,21,84,Unusable
Luis Severino,622663,232.8,2025-03-31,0,0,18,6,5,21,91,Unusable
Jeffrey Springs,605488,237.55,2025-05-05,0,0,15,4,2,21,93,Unusable
Jeffrey Springs,605488,237.55,2025-06-23,0,0,15,3,1,21,84,Unusable
Jeffrey Springs,605488,237.55,2025-09-15,0,0,12,3,0,21,69,Unusable
Eury Perez,691587,237.61,2025-06-09,0,0,21,5,5,21,84,Unusable
Luis Gil,661563,237.86,2025-08-18,0,0,15,3,1,21,75,Unusable
Tomoyuki Sugano,608372,238.15,2025-07-28,0,0,15,5,3,21,80,Unusable
Jack Leiter,683004,238.35,2025-08-11,0,0,15,3,1,21,76,Unusable
Charlie Morton,450203,238.52,2025-08-25,0,0,15,7,5,21,80,Unusable
Will Warren,701542,238.96,2025-09-01,0,0,15,4,2,21,73,Unusable
Yu Darvish,506433,239.07,2025-09-01,0,0,12,6,3,21,73,Unusable
David Peterson,656849,239.2,2025-09-01,1,0,16,4,4,21,73,Unusable
Drew Rasmussen,656876,239.34,2025-07-21,0,0,12,5,2,21,86,Unusable
Drew Rasmussen,656876,239.34,2025-09-08,0,0,15,5,3,21,80,Unusable
Brayan Bello,678394,239.54,2025-05-12,0,0,27,7,9,21,87,Unusable
Eduardo Rodriguez,593958,239.58,2025-09-22,0,0,18,6,5,21,76,Unusable
Taijuan Walker,592836,239.58,2025-08-18,0,0,15,5,3,21,75,Unusable
Tylor Megill,656731,239.59,2025-04-28,0,0,15,6,4,21,90,Unusable
Michael Lorenzen,547179,239.59,2025-08-11,0,0,12,3,0,21,76,Unusable
Michael Lorenzen,547179,239.59,2025-08-25,0,0,15,6,4,21,80,Unusable
Nick Martinez,607259,239.65,2025-03-24,0,0,18,5,4,21,61,Unusable
Cade Povich,700249,239.66,2025-09-15,0,0,15,5,3,21,69,Unusable
Tyler Anderson,542881,239.77,2025-07-28,0,0,18,5,4,21,80,Unusable
Michael Soroka,647336,239.82,2025-07-14,0,0,15,3,1,21,47,Unusable
Ben Brown,676962,239.83,2025-05-19,0,0,27,12,14,21,89,Unusable
Jordan Hicks,663855,239.84,2025-04-14,0,0,21,5,5,21,92,Unusable
Dean Kremer,665152,239.89,2025-07-28,0,0,15,5,3,21,80,Unusable
Dean Kremer,665152,239.89,2025-09-01,0,0,9,4,0,21,73,Unusable
Antonio Senzatela,622608,239.92,2025-08-11,0,0,15,2,0,21,76,Unusable
Aaron Civale,650644,239.95,2025-06-23,0,0,12,4,1,21,84,Unusable
Aaron Civale,650644,239.95,2025-06-30,0,0,15,4,2,21,72,Unusable
David Festa,701581,239.97,2025-04-21,0,0,12,5,2,21,89,Unusable
Andrew Abbott,671096,239.97,2025-04-28,0,0,12,3,0,21,90,Unusable
Andrew Abbott,671096,239.97,2025-06-02,0,0,18,6,5,21,86,Unusable
Kyle Hendricks,543294,239.97,2025-05-05,0,0,15,5,3,21,93,Unusable
Clayton Kershaw,477132,239.98,2025-05-26,0,0,15,3,1,21,84,Unusable
Simeon Woods Richardson,680573,239.99,2025-03-31,0,0,12,5,2,21,91,Unusable
Logan Allen,671106,NA,2025-08-25,0,0,18,5,4,21,80,Unusable
Hayden Wesneski,669713,NA,2025-04-14,0,0,15,4,2,21,92,Unusable
Michael McGreevy,700241,NA,2025-06-02,0,0,18,5,4,21,86,Unusable
Matthew Liberatore,669461,NA,2025-06-30,0,0,15,4,2,21,72,Unusable
Davis Martin,663436,NA,2025-04-28,0,0,15,5,3,21,90,Unusable
Davis Martin,663436,NA,2025-06-09,0,0,18,5,4,21,84,Unusable
Ryan Feltner,663372,NA,2025-03-31,0,0,15,4,2,21,91,Unusable
Emerson Hancock,676106,NA,2025-04-14,0,0,15,4,2,21,92,Unusable
Carmen Mlodzinski,669387,NA,2025-08-11,0,0,12,3,0,21,76,Unusable
Caden Dana,702674,NA,2025-09-22,0,0,21,5,5,21,76,Unusable
Javier Assad,665871,NA,2025-09-01,1,0,16,4,4,21,73,Unusable
Paul Skenes,694973,19.33,2025-09-15,0,0,11,6,3,20,71,Unusable
Tarik Skubal,669373,28.21,2025-08-04,0,0,14,6,4,20,73,Unusable
Blake Snell,605483,68.13,2025-03-24,1,0,15,2,2,20,66,Unusable
Aaron Nola,605400,75.01,2025-03-31,0,1,18,2,3,20,100,Unusable
Roki Sasaki,808963,100.42,2025-04-21,0,0,17,4,3,20,91,Unusable
Shota Imanaga,684007,101.3,2025-04-21,0,0,17,6,5,20,91,Unusable
Freddy Peralta,642547,106.07,2025-07-14,1,0,15,4,4,20,48,Unusable
Max Fried,608331,108.44,2025-03-24,0,0,14,4,2,20,66,Unusable
Bailey Ober,641927,118.13,2025-06-16,0,0,17,5,4,20,90,Unusable
Tanner Bibee,676440,118.48,2025-08-18,0,0,17,5,4,20,77,Unusable
Bryce Miller,682243,120.1,2025-03-24,0,0,17,4,3,20,66,Unusable
Kevin Gausman,592332,125.67,2025-04-21,0,0,26,8,10,20,91,Unusable
Robbie Ray,592662,127.55,2025-07-21,0,0,17,3,2,20,87,Unusable
Nick Pivetta,601713,150.28,2025-09-15,0,0,14,5,3,20,71,Unusable
Clay Holmes,605280,151.97,2025-03-24,0,0,14,4,2,20,66,Unusable
Clay Holmes,605280,151.97,2025-06-16,0,0,14,5,3,20,90,Unusable
Mitch Keller,656605,182.86,2025-08-04,0,0,17,3,2,20,73,Unusable
Nick Lodolo,666157,188.35,2025-04-14,0,0,14,6,4,20,96,Unusable
Nick Lodolo,666157,188.35,2025-08-25,0,0,14,6,4,20,83,Unusable
Walker Buehler,621111,190.38,2025-05-26,0,0,17,6,5,20,86,Unusable
Walker Buehler,621111,190.38,2025-06-30,1,0,15,2,2,20,74,Unusable
Walker Buehler,621111,190.38,2025-07-07,0,1,18,2,3,20,85,Unusable
Brady Singer,663903,227.02,2025-04-07,1,0,15,3,3,20,113,Unusable
Grant Holmes,656550,230.63,2025-07-14,0,1,18,2,3,20,48,Unusable
Bowden Francis,670102,233.52,2025-05-12,0,0,14,6,4,20,88,Unusable
Tomoyuki Sugano,608372,238.15,2025-04-21,0,1,21,1,3,20,91,Unusable
Michael Wacha,608379,238.28,2025-03-31,0,0,17,5,4,20,100,Unusable
Jack Leiter,683004,238.35,2025-06-16,0,0,29,6,9,20,90,Unusable
Jack Leiter,683004,238.35,2025-06-30,0,0,11,5,2,20,74,Unusable
Lucas Giolito,608337,238.53,2025-05-26,0,0,14,3,1,20,86,Unusable
Lucas Giolito,608337,238.53,2025-09-22,0,0,14,3,1,20,79,Unusable
Marcus Stroman,573186,238.94,2025-06-23,1,0,15,1,1,20,86,Unusable
Yu Darvish,506433,239.07,2025-09-15,0,0,14,4,2,20,71,Unusable
Zack Littell,641793,239.48,2025-09-22,0,0,14,3,1,20,79,Unusable
Shane Smith,681343,239.56,2025-03-31,0,0,17,3,2,20,100,Unusable
Eduardo Rodriguez,593958,239.58,2025-08-18,0,0,20,4,4,20,77,Unusable
Taijuan Walker,592836,239.58,2025-04-28,0,0,17,2,1,20,94,Unusable
Michael Soroka,647336,239.82,2025-05-19,0,1,18,2,3,20,90,Unusable
Miles Mikolas,571945,239.88,2025-06-02,0,1,18,2,3,20,89,Unusable
Antonio Senzatela,622608,239.92,2025-06-30,0,0,17,4,3,20,74,Unusable
Mitchell Parker,680730,239.95,2025-05-12,0,0,14,6,4,20,88,Unusable
Mitchell Parker,680730,239.95,2025-09-01,0,0,14,4,2,20,78,Unusable
Chris Paddack,663978,239.98,2025-08-18,1,0,15,1,1,20,77,Unusable
Simeon Woods Richardson,680573,239.99,2025-04-28,0,0,14,4,2,20,94,Unusable
Simeon Woods Richardson,680573,239.99,2025-07-28,0,0,14,5,3,20,84,Unusable
Tony Gonsolin,664062,NA,2025-05-26,1,0,18,4,5,20,86,Unusable
Michael McGreevy,700241,NA,2025-08-11,0,1,18,2,3,20,80,Unusable
Chad Patrick,694477,NA,2025-04-28,0,0,17,4,3,20,94,Unusable
Chad Patrick,694477,NA,2025-05-12,0,1,18,2,3,20,88,Unusable
Paul Blackburn,621112,NA,2025-06-23,0,0,17,7,6,20,86,Unusable
Jonathan Cannon,686563,NA,2025-05-05,0,1,18,1,2,20,97,Unusable
Kyle Freeland,607536,NA,2025-06-30,0,1,18,2,3,20,74,Unusable
Freddy Peralta,642547,106.07,2025-05-19,0,0,13,3,1,19,91,Unusable
Sandy Alcantara,645261,112.89,2025-05-19,0,0,16,6,5,19,91,Unusable
Bailey Ober,641927,118.13,2025-08-11,0,0,16,4,3,19,81,Unusable
Bryce Miller,682243,120.1,2025-09-01,0,0,16,3,2,19,79,Unusable
Sonny Gray,543243,129.65,2025-04-28,0,0,13,6,4,19,97,Unusable
MacKenzie Gore,669022,158.05,2025-08-18,0,0,13,5,3,19,80,Unusable
Nick Lodolo,666157,188.35,2025-05-12,0,0,16,4,3,19,91,Unusable
Chris Bassitt,605135,203.48,2025-04-28,0,0,16,4,3,19,97,Unusable
Reese Olson,681857,209.22,2025-06-30,0,0,13,3,1,19,78,Unusable
Grant Holmes,656550,230.63,2025-05-05,0,0,16,5,4,19,98,Unusable
Jose Soriano,667755,238.37,2025-04-21,0,0,25,6,8,19,95,Unusable
Sean Burke,680732,239.12,2025-09-08,0,0,13,5,3,19,82,Unusable
Max Meyer,676974,239.43,2025-05-05,0,0,19,5,5,19,98,Unusable
Shane Smith,681343,239.56,2025-07-28,0,0,13,4,2,19,85,Unusable
Nick Martinez,607259,239.65,2025-06-30,1,0,20,2,4,19,78,Unusable
Matthew Boyd,571510,239.73,2025-04-14,0,0,16,3,2,19,97,Unusable
David Festa,701581,239.97,2025-07-21,0,0,16,5,4,19,88,Unusable
Osvaldo Bido,674370,239.98,2025-04-14,1,0,17,0,1,19,97,Unusable
Edward Cabrera,665795,239.99,2025-08-11,0,0,16,6,5,19,81,Unusable
Edward Cabrera,665795,239.99,2025-08-18,0,0,13,6,4,19,80,Unusable
Tyler Mahle,641816,NA,2025-06-02,0,0,16,5,4,19,90,Unusable
Tyler Mahle,641816,NA,2025-06-09,1,0,17,3,4,19,88,Unusable
Logan Allen,671106,NA,2025-07-14,0,0,16,4,3,19,50,Unusable
Logan Allen,671106,NA,2025-07-21,0,0,19,4,4,19,88,Unusable
Matthew Liberatore,669461,NA,2025-07-21,0,0,13,3,1,19,88,Unusable
Davis Martin,663436,NA,2025-09-22,0,0,13,5,3,19,81,Unusable
Trevor Williams,592866,NA,2025-06-09,0,0,16,3,2,19,88,Unusable
Gunnar Hoglund,680684,NA,2025-05-05,0,0,16,3,2,19,98,Unusable
Gunnar Hoglund,680684,NA,2025-05-12,0,0,16,5,4,19,91,Unusable
Tarik Skubal,669373,28.21,2025-07-07,0,0,15,5,4,18,86,Unusable
Dylan Cease,656302,52.79,2025-06-30,0,0,18,4,4,18,80,Unusable
Logan Gilbert,669302,55.11,2025-04-21,0,0,9,3,0,18,96,Unusable
Blake Snell,605483,68.13,2025-03-31,0,0,12,2,0,18,103,Unusable
Blake Snell,605483,68.13,2025-09-01,0,0,15,6,5,18,80,Unusable
Aaron Nola,605400,75.01,2025-05-05,0,0,15,5,4,18,101,Unusable
Pablo Lopez,641154,86.1,2025-03-24,0,0,15,3,2,18,70,Unusable
Logan Webb,657277,89.7,2025-05-19,0,0,12,5,3,18,93,Unusable
Jacob deGrom,594798,96.37,2025-09-15,0,0,15,6,5,18,74,Unusable
Hunter Greene,668881,97.59,2025-05-26,0,0,15,3,2,18,89,Unusable
Shota Imanaga,684007,101.3,2025-03-17,0,0,12,2,0,18,2,P1
Shota Imanaga,684007,101.3,2025-09-15,0,0,15,4,3,18,74,Unusable
Luis Castillo,622491,101.92,2025-06-02,0,0,15,5,4,18,91,Unusable
Luis Castillo,622491,101.92,2025-08-25,0,0,15,6,5,18,84,Unusable
Hunter Brown,686613,102.8,2025-09-22,0,0,15,5,4,18,82,Unusable
Tyler Glasnow,607192,109,2025-09-22,0,0,9,3,0,18,82,Unusable
Sandy Alcantara,645261,112.89,2025-09-01,0,0,18,4,4,18,80,Unusable
Bailey Ober,641927,118.13,2025-05-26,0,0,12,4,2,18,89,Unusable
Bailey Ober,641927,118.13,2025-06-02,0,0,21,4,5,18,91,Unusable
Tanner Bibee,676440,118.48,2025-05-12,0,0,18,4,4,18,93,Unusable
Tanner Bibee,676440,118.48,2025-06-09,0,0,15,3,2,18,90,Unusable
Bryce Miller,682243,120.1,2025-09-15,0,0,15,4,3,18,74,Unusable
Kevin Gausman,592332,125.67,2025-07-28,0,0,18,5,5,18,86,Unusable
Robbie Ray,592662,127.55,2025-08-11,0,0,18,4,4,18,83,Unusable
Sonny Gray,543243,129.65,2025-08-11,0,0,15,7,6,18,83,Unusable
Joe Ryan,657746,132.76,2025-07-21,0,0,15,5,4,18,91,Unusable
Joe Ryan,657746,132.76,2025-09-08,0,0,12,4,2,18,83,Unusable
Joe Ryan,657746,132.76,2025-09-15,0,0,15,5,4,18,74,Unusable
Seth Lugo,607625,136.46,2025-03-24,0,0,15,4,3,18,70,Unusable
Seth Lugo,607625,136.46,2025-07-14,0,0,18,5,5,18,51,Unusable
Carlos Rodon,607074,148.15,2025-06-09,0,0,15,4,3,18,90,Unusable
Carlos Rodon,607074,148.15,2025-08-04,0,0,15,3,2,18,75,Unusable
Nick Pivetta,601713,150.28,2025-06-02,0,0,18,5,5,18,91,Unusable
Clay Holmes,605280,151.97,2025-05-12,0,0,18,4,4,18,93,Unusable
Spencer Arrighetti,681293,157.16,2025-08-11,0,0,15,3,2,18,83,Unusable
Gavin Williams,668909,157.88,2025-03-31,0,0,9,5,2,18,103,Unusable
Brandon Pfaadt,694297,168.26,2025-08-11,0,0,18,4,4,18,83,Unusable
Brandon Pfaadt,694297,168.26,2025-08-25,0,0,21,9,10,18,84,Unusable
Jesus Luzardo,666200,176.07,2025-07-21,0,0,15,7,6,18,91,Unusable
Jackson Jobe,695549,180.19,2025-05-19,0,0,15,3,2,18,93,Unusable
Walker Buehler,621111,190.38,2025-08-18,0,0,12,4,2,18,82,Unusable
Ryan Pepiot,686752,190.49,2025-03-31,0,0,15,3,2,18,103,Unusable
Chris Bassitt,605135,203.48,2025-08-11,0,0,15,4,3,18,83,Unusable
